STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
TLG,46.6,-0.05 (-0.11 %),46.65,46.4,46.8,46.05,176100,8.14 TỶ,0,0,20/02/2024
VNG,9.27,-0.01 (-0.11 %),9.28,9.28,9.28,8.93,8100,0.07 TỶ,0,0,20/02/2024
BWE,43.45,-0.05 (-0.11 %),43.5,43.5,43.8,43.3,63300,2.75 TỶ,0,0,20/02/2024
CMG,40.45,-0.05 (-0.12 %),40.5,40.35,40.45,40.1,203500,8.2 TỶ,40000,1640000000,20/02/2024
MSN,68.8,-0.10 (-0.15 %),68.9,69.7,69.7,68.2,3375900,231.9 TỶ,380000,24829200000,20/02/2024
DCM,34.25,-0.05 (-0.15 %),34.3,34.6,34.6,33.85,3989100,135.86 TỶ,0,0,20/02/2024
DVP,68.0,-0.10 (-0.15 %),68.1,68.4,68.4,67.7,6800,0.46 TỶ,0,0,20/02/2024
HSL,6.34,-0.01 (-0.16 %),6.35,6.35,6.35,6.23,252100,1.59 TỶ,0,0,20/02/2024
DRC,31.6,-0.05 (-0.16 %),31.65,31.6,32.4,31.25,1154100,36.43 TỶ,0,0,20/02/2024
CTF,30.5,-0.05 (-0.16 %),30.55,30.4,30.5,30.3,46800,1.42 TỶ,100000,3035000000,20/02/2024
PVD,28.7,-0.05 (-0.17 %),28.75,28.95,29.1,28.6,3268200,94.07 TỶ,0,0,20/02/2024
HVH,5.09,-0.01 (-0.20 %),5.1,5.1,5.15,5.05,112200,0.57 TỶ,0,0,20/02/2024
DRH,4.92,-0.01 (-0.20 %),4.93,4.93,4.97,4.87,718700,3.53 TỶ,0,0,20/02/2024
SSB,23.0,-0.05 (-0.22 %),23.05,23.1,23.1,22.75,1495500,34.28 TỶ,0,0,20/02/2024
NCT,90.8,-0.20 (-0.22 %),91.0,91.0,91.0,90.8,1800,0.16 TỶ,0,0,20/02/2024
TDH,4.28,-0.01 (-0.23 %),4.29,4.25,4.3,4.25,154500,0.66 TỶ,0,0,20/02/2024
TDM,42.3,-0.10 (-0.24 %),42.4,41.6,42.3,41.6,800,0.03 TỶ,0,0,20/02/2024
NBB,20.45,-0.05 (-0.24 %),20.5,20.5,20.55,20.3,148100,3.03 TỶ,0,0,20/02/2024
THG,39.8,-0.10 (-0.25 %),39.9,40.0,40.2,39.75,23100,0.92 TỶ,0,0,20/02/2024
DXV,3.76,-0.01 (-0.27 %),3.77,3.77,3.77,3.65,1800,0.01 TỶ,0,0,20/02/2024
TPB,18.75,-0.05 (-0.27 %),18.8,18.75,18.85,18.65,9312600,174.6 TỶ,0,0,20/02/2024
PGD,36.9,-0.10 (-0.27 %),37.0,37.0,37.0,36.7,9900,0.36 TỶ,0,0,20/02/2024
TSC,3.65,-0.01 (-0.27 %),3.66,3.68,3.69,3.62,809900,2.96 TỶ,0,0,20/02/2024
LHG,34.5,-0.10 (-0.29 %),34.6,34.7,34.8,34.2,200400,6.89 TỶ,0,0,20/02/2024
CMV,8.92,-0.03 (-0.34 %),8.95,8.95,8.95,8.92,1500,0.01 TỶ,0,0,20/02/2024
VNL,14.45,-0.05 (-0.34 %),14.5,14.5,14.5,14.3,20100,0.29 TỶ,0,0,20/02/2024
BCG,8.51,-0.03 (-0.35 %),8.54,8.57,8.6,8.46,5283000,45.06 TỶ,0,0,20/02/2024
PVP,14.0,-0.05 (-0.36 %),14.05,14.1,14.1,14.0,373500,5.24 TỶ,0,0,20/02/2024
PHR,56.0,-0.20 (-0.36 %),56.2,56.2,56.4,55.2,511300,28.51 TỶ,0,0,20/02/2024
DIG,27.5,-0.10 (-0.36 %),27.6,27.7,27.95,27.4,15936300,440.3 TỶ,0,0,20/02/2024
TLH,8.19,-0.03 (-0.36 %),8.22,8.25,8.25,8.12,517400,4.22 TỶ,0,0,20/02/2024
RDP,8.13,-0.03 (-0.37 %),8.16,8.1,8.16,8.01,266300,2.15 TỶ,0,0,20/02/2024
TCH,13.5,-0.05 (-0.37 %),13.55,13.6,13.7,13.5,7445900,101.06 TỶ,0,0,20/02/2024
MSH,39.85,-0.15 (-0.37 %),40.0,40.6,40.6,39.65,83800,3.34 TỶ,0,0,20/02/2024
AAT,5.23,-0.02 (-0.38 %),5.25,5.25,5.3,5.2,263500,1.38 TỶ,0,0,20/02/2024
CSM,12.7,-0.05 (-0.39 %),12.75,12.85,12.85,12.5,29000,0.37 TỶ,0,0,20/02/2024
ACC,12.1,-0.05 (-0.41 %),12.15,12.2,12.3,12.1,15800,0.19 TỶ,0,0,20/02/2024
SVD,2.41,-0.01 (-0.41 %),2.42,2.42,2.5,2.41,18200,0.04 TỶ,0,0,20/02/2024
PLX,36.1,-0.15 (-0.41 %),36.25,36.5,36.5,36.0,952300,34.42 TỶ,0,0,20/02/2024
MBB,23.85,-0.10 (-0.42 %),23.95,23.85,24.1,23.65,20313600,484.19 TỶ,2560191,65540889600,20/02/2024
DXS,7.1,-0.03 (-0.42 %),7.13,7.17,7.17,7.08,1578600,11.24 TỶ,0,0,20/02/2024
IDI,11.7,-0.05 (-0.43 %),11.75,11.8,11.8,11.6,1796600,21.01 TỶ,0,0,20/02/2024
LSS,11.5,-0.05 (-0.43 %),11.55,11.65,11.65,11.45,559300,6.45 TỶ,0,0,20/02/2024
ITC,11.3,-0.05 (-0.44 %),11.35,11.4,11.6,11.25,628500,7.17 TỶ,0,0,20/02/2024
VIP,11.2,-0.05 (-0.44 %),11.25,11.25,11.25,11.1,199800,2.23 TỶ,0,0,20/02/2024
QBS,2.22,-0.01 (-0.45 %),2.23,2.25,2.26,2.21,238700,0.53 TỶ,0,0,20/02/2024
VTB,10.6,-0.05 (-0.47 %),10.65,10.65,10.65,10.4,2100,0.02 TỶ,0,0,20/02/2024
CKG,20.9,-0.10 (-0.48 %),21.0,21.0,21.0,20.7,146700,3.07 TỶ,1860000,36363000000,20/02/2024
DHC,41.6,-0.20 (-0.48 %),41.8,41.85,41.85,41.55,101600,4.23 TỶ,0,0,20/02/2024
TRA,79.6,-0.40 (-0.50 %),80.0,80.0,80.0,79.6,2100,0.17 TỶ,0,0,20/02/2024
KOS,39.8,-0.20 (-0.50 %),40.0,40.2,40.4,39.8,356900,14.28 TỶ,145000,5800000000,20/02/2024
KHP,9.75,-0.05 (-0.51 %),9.8,9.6,9.8,9.55,82000,0.79 TỶ,0,0,20/02/2024
CTR,97.0,-0.50 (-0.51 %),97.5,97.7,97.8,96.0,166700,16.1 TỶ,0,0,20/02/2024
ACB,27.55,-0.15 (-0.54 %),27.7,27.5,27.75,27.35,7316400,201.46 TỶ,2060000,60976000000,20/02/2024
PTB,54.7,-0.30 (-0.55 %),55.0,55.0,55.0,54.4,50600,2.77 TỶ,0,0,20/02/2024
CRE,8.98,-0.05 (-0.55 %),9.03,9.04,9.1,8.9,749500,6.72 TỶ,0,0,20/02/2024
MIG,17.9,-0.10 (-0.56 %),18.0,18.0,18.1,17.85,170800,3.06 TỶ,0,0,20/02/2024
VNM,71.5,-0.40 (-0.56 %),71.9,71.7,72.4,71.3,4385700,314.62 TỶ,50000,3595000000,20/02/2024
CTG,35.2,-0.20 (-0.56 %),35.4,35.3,35.6,34.7,6832100,240.17 TỶ,20000,718000000,20/02/2024
DPM,34.75,-0.20 (-0.57 %),34.95,35.05,35.05,34.6,1794300,62.43 TỶ,0,0,20/02/2024
DPR,34.65,-0.20 (-0.57 %),34.85,34.8,35.0,34.25,662900,22.9 TỶ,0,0,20/02/2024
TVT,16.45,-0.10 (-0.60 %),16.55,16.55,16.55,16.4,5800,0.1 TỶ,0,0,20/02/2024
NKG,24.3,-0.15 (-0.61 %),24.45,24.55,24.55,24.25,6169100,150.29 TỶ,0,0,20/02/2024
SBG,15.95,-0.10 (-0.62 %),16.05,15.95,16.0,15.85,110600,1.76 TỶ,0,0,20/02/2024
NTL,31.7,-0.20 (-0.63 %),31.9,32.1,32.1,31.6,614300,19.5 TỶ,0,0,20/02/2024
DAG,3.16,-0.02 (-0.63 %),3.18,3.18,3.19,3.15,201300,0.64 TỶ,0,0,20/02/2024
HHV,15.75,-0.10 (-0.63 %),15.85,15.9,15.95,15.7,7282500,115.2 TỶ,0,0,20/02/2024
SHA,4.7,-0.03 (-0.63 %),4.73,4.73,4.73,4.7,700,0 TỶ,0,0,20/02/2024
ABS,6.02,-0.04 (-0.66 %),6.06,6.1,6.12,6.01,442000,2.68 TỶ,0,0,20/02/2024
FPT,104.3,-0.70 (-0.67 %),105.0,105.2,105.2,104.0,1844300,192.68 TỶ,2040000,229092000000,20/02/2024
FCM,4.47,-0.03 (-0.67 %),4.5,4.5,4.54,4.47,170500,0.77 TỶ,0,0,20/02/2024
REE,58.8,-0.40 (-0.68 %),59.2,59.3,59.3,58.5,625500,36.81 TỶ,0,0,20/02/2024
APG,14.4,-0.10 (-0.69 %),14.5,14.75,14.75,14.4,265900,3.85 TỶ,745000,10132000000,20/02/2024
BIC,28.6,-0.20 (-0.69 %),28.8,28.85,29.0,28.6,63600,1.83 TỶ,0,0,20/02/2024
STK,28.15,-0.20 (-0.71 %),28.35,28.7,28.7,28.1,28900,0.82 TỶ,0,0,20/02/2024
C47,6.99,-0.05 (-0.71 %),7.04,7.04,7.04,6.9,86700,0.6 TỶ,0,0,20/02/2024
FRT,122.6,-0.90 (-0.73 %),123.5,122.0,123.3,121.7,540400,66.14 TỶ,195000,22405500000,20/02/2024
SBT,13.6,-0.10 (-0.73 %),13.7,13.7,13.75,13.5,1906500,25.95 TỶ,0,0,20/02/2024
MDG,13.35,-0.10 (-0.74 %),13.45,12.55,13.35,12.55,800,0.01 TỶ,0,0,20/02/2024
ABR,12.9,-0.10 (-0.77 %),13.0,13.0,13.0,12.9,1400,0.02 TỶ,0,0,20/02/2024
KSB,25.8,-0.20 (-0.77 %),26.0,26.0,26.0,25.6,1529900,39.37 TỶ,0,0,20/02/2024
BCM,63.8,-0.50 (-0.78 %),64.3,64.4,64.8,63.7,519600,33.25 TỶ,0,0,20/02/2024
HVN,12.75,-0.10 (-0.78 %),12.85,12.85,12.95,12.75,640100,8.23 TỶ,1345000,17158500000,20/02/2024
DHA,50.9,-0.40 (-0.78 %),51.3,51.4,51.4,50.7,88100,4.49 TỶ,0,0,20/02/2024
ACG,38.1,-0.30 (-0.78 %),38.4,38.6,38.6,38.0,41500,1.58 TỶ,0,0,20/02/2024
VCG,25.35,-0.20 (-0.78 %),25.55,25.7,25.75,25.35,8030900,204.85 TỶ,0,0,20/02/2024
KHG,6.32,-0.05 (-0.78 %),6.37,6.4,6.4,6.25,3233700,20.38 TỶ,0,0,20/02/2024
HU1,6.3,-0.05 (-0.79 %),6.35,6.5,6.5,6.3,36500,0.23 TỶ,0,0,20/02/2024
ASP,4.99,-0.04 (-0.80 %),5.03,5.03,5.03,4.95,59300,0.29 TỶ,0,0,20/02/2024
ANV,31.1,-0.25 (-0.80 %),31.35,31.5,31.5,30.8,967700,30.05 TỶ,0,0,20/02/2024
EIB,18.65,-0.15 (-0.80 %),18.8,18.9,18.95,18.6,15672800,293.22 TỶ,11015000,207186250000,20/02/2024
GSP,12.0,-0.10 (-0.83 %),12.1,12.1,12.1,12.0,107000,1.29 TỶ,0,0,20/02/2024
RAL,119.3,-1.00 (-0.83 %),120.3,120.3,120.8,119.3,19600,2.35 TỶ,0,0,20/02/2024
POW,11.9,-0.10 (-0.83 %),12.0,12.05,12.25,11.85,7675800,92.12 TỶ,1400000,15932000000,20/02/2024
SZC,41.4,-0.35 (-0.84 %),41.75,41.8,41.8,41.2,1381200,57.24 TỶ,0,0,20/02/2024
VPG,17.55,-0.15 (-0.85 %),17.7,17.7,17.8,17.55,1207300,21.26 TỶ,0,0,20/02/2024
VJC,104.3,-0.90 (-0.86 %),105.2,105.0,105.2,104.3,648500,67.92 TỶ,0,0,20/02/2024
TTF,4.54,-0.04 (-0.87 %),4.58,4.61,4.61,4.5,2525200,11.46 TỶ,0,0,20/02/2024
GAS,78.6,-0.70 (-0.88 %),79.3,79.5,79.7,78.2,1007300,79.25 TỶ,0,0,20/02/2024
FIR,9.96,-0.09 (-0.90 %),10.05,10.2,10.2,9.8,2193400,21.78 TỶ,0,0,20/02/2024
SAM,6.55,-0.06 (-0.91 %),6.61,6.63,6.63,6.55,441900,2.91 TỶ,0,0,20/02/2024
NAV,16.3,-0.15 (-0.91 %),16.45,16.5,16.5,16.3,1000,0.02 TỶ,0,0,20/02/2024
ITA,6.48,-0.06 (-0.92 %),6.54,6.55,6.58,6.46,3099300,20.16 TỶ,0,0,20/02/2024
HHP,10.65,-0.10 (-0.93 %),10.75,10.75,10.75,10.5,306300,3.26 TỶ,0,0,20/02/2024
SMC,10.55,-0.10 (-0.94 %),10.65,10.65,10.65,10.45,233100,2.45 TỶ,0,0,20/02/2024
SCR,7.35,-0.07 (-0.94 %),7.42,7.5,7.5,7.34,3443800,25.46 TỶ,46000,341780000,20/02/2024
HCD,10.3,-0.10 (-0.96 %),10.4,10.35,10.45,10.15,589200,6.04 TỶ,0,0,20/02/2024
VTO,10.3,-0.10 (-0.96 %),10.4,10.35,10.5,10.25,373200,3.86 TỶ,0,0,20/02/2024
DBC,29.7,-0.30 (-1.00 %),30.0,29.75,29.8,29.25,10416500,307.78 TỶ,0,0,20/02/2024
GMC,8.9,-0.09 (-1.00 %),8.99,8.6,8.96,8.41,3700,0.03 TỶ,0,0,20/02/2024
VPB,19.6,-0.20 (-1.01 %),19.8,19.7,19.75,19.5,16244900,318.87 TỶ,3411500,67535100000,20/02/2024
EVE,14.4,-0.15 (-1.03 %),14.55,14.4,14.4,14.2,76100,1.09 TỶ,0,0,20/02/2024
BVH,42.75,-0.45 (-1.04 %),43.2,43.2,43.25,42.65,457400,19.62 TỶ,0,0,20/02/2024
HSG,23.05,-0.25 (-1.07 %),23.3,23.3,23.35,23.0,8639700,199.5 TỶ,0,0,20/02/2024
HDG,26.75,-0.30 (-1.11 %),27.05,27.3,27.3,26.7,2465900,66.36 TỶ,0,0,20/02/2024
CAV,70.1,-0.80 (-1.13 %),70.9,69.7,70.9,69.5,6100,0.43 TỶ,0,0,20/02/2024
SGT,12.25,-0.15 (-1.21 %),12.4,12.4,12.5,12.1,10200,0.13 TỶ,0,0,20/02/2024
CMX,8.78,-0.11 (-1.24 %),8.89,8.93,8.93,8.73,634500,5.59 TỶ,0,0,20/02/2024
SHB,11.85,-0.15 (-1.25 %),12.0,12.0,12.1,11.8,23238900,276.69 TỶ,19377000,230811300000,20/02/2024
OCB,15.55,-0.20 (-1.27 %),15.75,15.75,15.75,15.45,3645900,56.64 TỶ,0,0,20/02/2024
DLG,2.31,-0.03 (-1.28 %),2.34,2.35,2.35,2.3,1378900,3.21 TỶ,0,0,20/02/2024
CII,19.15,-0.25 (-1.29 %),19.4,19.45,19.5,19.0,15260300,292.67 TỶ,0,0,20/02/2024
IJC,14.9,-0.20 (-1.32 %),15.1,15.1,15.1,14.9,2790000,41.82 TỶ,0,0,20/02/2024
AST,58.2,-0.80 (-1.36 %),59.0,58.5,58.5,57.9,83100,4.83 TỶ,0,0,20/02/2024
VHC,64.1,-0.90 (-1.38 %),65.0,65.0,65.0,64.1,1050800,67.52 TỶ,0,0,20/02/2024
DAH,4.27,-0.06 (-1.39 %),4.33,4.3,4.33,4.25,312700,1.34 TỶ,0,0,20/02/2024
HQC,4.2,-0.06 (-1.41 %),4.26,4.28,4.28,4.19,7066700,29.8 TỶ,163000,691120000,20/02/2024
HII,6.27,-0.09 (-1.42 %),6.36,6.36,6.37,6.21,261800,1.65 TỶ,0,0,20/02/2024
FIT,4.76,-0.07 (-1.45 %),4.83,4.85,4.85,4.73,2537500,12.15 TỶ,0,0,20/02/2024
TN1,13.6,-0.20 (-1.45 %),13.8,13.8,13.8,13.6,400,0.01 TỶ,0,0,20/02/2024
PTL,4.04,-0.06 (-1.46 %),4.1,4.16,4.16,4.0,119100,0.49 TỶ,0,0,20/02/2024
BMI,22.7,-0.35 (-1.52 %),23.05,23.1,23.2,22.7,396800,9.07 TỶ,0,0,20/02/2024
SAV,15.65,-0.25 (-1.57 %),15.9,15.4,15.85,15.1,91700,1.42 TỶ,0,0,20/02/2024
COM,33.45,-0.55 (-1.62 %),34.0,34.0,34.9,33.45,700,0.02 TỶ,0,0,20/02/2024
LIX,60.8,-1.00 (-1.62 %),61.8,61.8,61.8,60.0,23100,1.41 TỶ,0,0,20/02/2024
PVT,27.15,-0.45 (-1.63 %),27.6,27.8,27.8,27.1,3571400,97.71 TỶ,0,0,20/02/2024
FCN,14.65,-0.25 (-1.68 %),14.9,15.0,15.0,14.6,2106000,31.08 TỶ,0,0,20/02/2024
SZL,40.8,-0.70 (-1.69 %),41.5,41.5,41.5,40.5,7500,0.31 TỶ,0,0,20/02/2024
HAX,14.55,-0.25 (-1.69 %),14.8,14.8,14.8,14.5,245200,3.58 TỶ,0,0,20/02/2024
GTA,13.65,-0.25 (-1.80 %),13.9,13.9,13.9,13.5,2400,0.03 TỶ,0,0,20/02/2024
ELC,21.15,-0.40 (-1.86 %),21.55,21.5,21.6,21.05,932700,19.86 TỶ,0,0,20/02/2024
DGW,56.2,-1.10 (-1.92 %),57.3,57.6,57.6,56.2,2188200,124.05 TỶ,0,0,20/02/2024
PAN,22.85,-0.45 (-1.93 %),23.3,23.4,23.45,22.85,1863600,42.89 TỶ,0,0,20/02/2024
TCT,26.1,-0.80 (-2.97 %),26.9,27.0,27.0,25.5,40500,1.06 TỶ,0,0,20/02/2024
HAG,12.6,-0.40 (-3.08 %),13.0,13.0,13.1,12.55,11190800,142.63 TỶ,0,0,20/02/2024
YBM,8.6,-0.28 (-3.15 %),8.88,8.9,9.0,8.6,8500,0.08 TỶ,0,0,20/02/2024
SVT,11.4,-0.40 (-3.39 %),11.8,11.8,12.55,11.4,3100,0.04 TỶ,0,0,20/02/2024
SPM,11.5,-0.50 (-4.17 %),12.0,11.6,11.6,11.5,2400,0.03 TỶ,0,0,20/02/2024
SRC,26.2,-1.15 (-4.20 %),27.35,28.9,28.9,26.2,400,0.01 TỶ,0,0,20/02/2024
PDN,110.0,-5.00 (-4.35 %),115.0,110.0,110.0,110.0,2000,0.22 TỶ,0,0,20/02/2024
NO1,10.2,-0.50 (-4.67 %),10.7,10.4,10.4,9.96,278800,2.82 TỶ,0,0,20/02/2024
HTL,16.2,-0.85 (-4.99 %),17.05,17.05,17.05,16.0,12900,0.21 TỶ,0,0,20/02/2024
PMG,8.4,-0.50 (-5.62 %),8.9,8.4,8.4,8.4,900,0.01 TỶ,0,0,20/02/2024
TTE,11.3,-0.80 (-6.61 %),12.1,11.3,11.3,11.3,900,0.01 TỶ,0,0,20/02/2024
SRF,8.73,-0.64 (-6.83 %),9.37,8.81,9.4,8.72,54500,0.48 TỶ,0,0,20/02/2024
PNC,9.16,-0.68 (-6.91 %),9.84,9.16,9.16,9.16,8500,0.08 TỶ,0,0,20/02/2024
