STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
PTC,5.9,0.00 (0.00 %),5.9,5.81,5.9,5.8,19600,0.12 TỶ,0,0,11/03/2024
BTT,31.5,0.00 (0.00 %),31.5,31.5,31.5,31.5,0,0 TỶ,0,0,11/03/2024
SFC,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,11/03/2024
BSI,57.6,0.00 (0.00 %),57.6,57.6,59.0,56.5,805700,46.76 TỶ,0,0,11/03/2024
SMA,9.75,0.00 (0.00 %),9.75,9.75,9.75,9.75,5900,0.06 TỶ,0,0,11/03/2024
EVE,14.05,0.00 (0.00 %),14.05,14.05,14.1,14.0,115100,1.61 TỶ,0,0,11/03/2024
SC5,19.3,0.00 (0.00 %),19.3,19.3,19.3,19.3,0,0 TỶ,0,0,11/03/2024
CTF,29.75,0.00 (0.00 %),29.75,29.65,29.8,29.45,152800,4.52 TỶ,0,0,11/03/2024
DSN,57.3,0.00 (0.00 %),57.3,57.5,57.7,57.3,9300,0.53 TỶ,88000,5042400000,11/03/2024
MDG,13.0,0.00 (0.00 %),13.0,13.0,13.0,13.0,0,0 TỶ,0,0,11/03/2024
CLC,38.0,0.00 (0.00 %),38.0,38.0,38.0,38.0,8200,0.31 TỶ,0,0,11/03/2024
DXV,3.73,0.00 (0.00 %),3.73,3.73,3.73,3.73,2500,0.01 TỶ,0,0,11/03/2024
VSI,18.4,0.00 (0.00 %),18.4,18.4,18.4,18.4,100,0 TỶ,0,0,11/03/2024
TDP,33.8,0.00 (0.00 %),33.8,33.0,33.8,33.0,100000,3.32 TỶ,0,0,11/03/2024
CIG,6.0,0.00 (0.00 %),6.0,6.05,6.05,5.95,131600,0.79 TỶ,0,0,11/03/2024
CVT,29.9,0.00 (0.00 %),29.9,29.9,29.9,29.9,0,0 TỶ,0,0,11/03/2024
CHP,29.3,0.00 (0.00 %),29.3,29.3,29.45,29.3,20600,0.6 TỶ,0,0,11/03/2024
RDP,8.0,0.00 (0.00 %),8.0,8.15,8.15,7.9,476600,3.81 TỶ,0,0,11/03/2024
TNC,61.9,0.00 (0.00 %),61.9,61.9,61.9,61.9,200,0.01 TỶ,0,0,11/03/2024
CDC,20.2,0.00 (0.00 %),20.2,20.2,20.3,19.85,461300,9.29 TỶ,0,0,11/03/2024
BBC,51.5,0.00 (0.00 %),51.5,51.5,51.5,51.5,0,0 TỶ,0,0,11/03/2024
PVP,13.75,0.00 (0.00 %),13.75,13.8,13.8,13.6,473800,6.5 TỶ,0,0,11/03/2024
TDW,45.65,0.00 (0.00 %),45.65,45.65,45.65,45.65,0,0 TỶ,0,0,11/03/2024
TTE,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,0,0 TỶ,0,0,11/03/2024
FPT,110.0,0.00 (0.00 %),110.0,110.0,113.5,110.0,3381500,376.12 TỶ,701750,82595975000,11/03/2024
TPC,5.6,0.00 (0.00 %),5.6,5.6,5.6,5.6,0,0 TỶ,0,0,11/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,500,0.01 TỶ,0,0,11/03/2024
VPS,9.59,-0.01 (-0.10 %),9.6,9.59,9.59,9.59,700,0.01 TỶ,0,0,11/03/2024
TEG,9.2,-0.01 (-0.11 %),9.21,9.22,9.22,9.04,42300,0.39 TỶ,0,0,11/03/2024
VNG,9.02,-0.01 (-0.11 %),9.03,9.03,9.03,9.0,11800,0.11 TỶ,0,0,11/03/2024
NVT,8.09,-0.01 (-0.12 %),8.1,7.62,8.09,7.62,1300,0.01 TỶ,0,0,11/03/2024
VHC,74.8,-0.10 (-0.13 %),74.9,74.3,77.8,74.3,1435800,108.1 TỶ,0,0,11/03/2024
IMP,65.6,-0.10 (-0.15 %),65.7,65.6,66.0,65.3,11100,0.73 TỶ,0,0,11/03/2024
VID,5.63,-0.01 (-0.18 %),5.64,5.6,5.64,5.6,10300,0.06 TỶ,0,0,11/03/2024
TNT,5.5,-0.01 (-0.18 %),5.51,5.74,5.74,5.5,1664000,9.23 TỶ,0,0,11/03/2024
GDT,25.15,-0.05 (-0.20 %),25.2,25.2,25.3,24.85,44200,1.11 TỶ,0,0,11/03/2024
KHP,9.86,-0.02 (-0.20 %),9.88,9.88,9.9,9.81,75200,0.74 TỶ,0,0,11/03/2024
PGI,24.0,-0.05 (-0.21 %),24.05,24.0,24.0,24.0,500,0.01 TỶ,0,0,11/03/2024
TLG,46.7,-0.10 (-0.21 %),46.8,46.85,46.95,46.5,182900,8.54 TỶ,0,0,11/03/2024
BWE,44.0,-0.10 (-0.23 %),44.1,44.0,44.1,43.8,198800,8.74 TỶ,0,0,11/03/2024
HAH,42.25,-0.10 (-0.24 %),42.35,42.35,43.2,41.75,3762400,160.27 TỶ,0,0,11/03/2024
CLL,41.15,-0.10 (-0.24 %),41.25,41.25,43.35,40.5,4600,0.19 TỶ,0,0,11/03/2024
APC,8.08,-0.02 (-0.25 %),8.1,8.1,8.1,8.08,1800,0.01 TỶ,0,0,11/03/2024
VIX,19.4,-0.05 (-0.26 %),19.45,19.45,19.65,18.8,34039700,657.45 TỶ,0,0,11/03/2024
JVC,3.66,-0.01 (-0.27 %),3.67,3.64,3.7,3.64,366900,1.34 TỶ,0,0,11/03/2024
DVP,71.8,-0.20 (-0.28 %),72.0,72.0,72.1,71.8,11300,0.81 TỶ,0,0,11/03/2024
COM,35.5,-0.10 (-0.28 %),35.6,35.5,35.5,35.5,500,0.02 TỶ,0,0,11/03/2024
HHV,15.15,-0.05 (-0.33 %),15.2,15.2,15.45,15.1,4271700,65.05 TỶ,0,0,11/03/2024
VNL,14.95,-0.05 (-0.33 %),15.0,15.0,15.0,14.95,6100,0.09 TỶ,0,0,11/03/2024
SFG,14.75,-0.05 (-0.34 %),14.8,15.0,15.0,14.0,13200,0.19 TỶ,0,0,11/03/2024
HVX,2.93,-0.01 (-0.34 %),2.94,2.94,2.95,2.93,10900,0.03 TỶ,0,0,11/03/2024
BMP,112.6,-0.40 (-0.35 %),113.0,113.0,114.8,112.5,150900,17.13 TỶ,0,0,11/03/2024
VFG,56.2,-0.20 (-0.35 %),56.4,55.0,56.5,55.0,17200,0.96 TỶ,0,0,11/03/2024
TNI,2.8,-0.01 (-0.36 %),2.81,2.82,2.84,2.8,164500,0.46 TỶ,0,0,11/03/2024
PPC,13.6,-0.05 (-0.37 %),13.65,13.7,13.7,13.6,135500,1.85 TỶ,0,0,11/03/2024
AAT,5.3,-0.02 (-0.38 %),5.32,5.32,5.35,5.26,218000,1.16 TỶ,0,0,11/03/2024
HT1,13.05,-0.05 (-0.38 %),13.1,13.05,13.15,13.0,207700,2.72 TỶ,0,0,11/03/2024
VPH,7.66,-0.03 (-0.39 %),7.69,7.7,7.79,7.5,264000,2.03 TỶ,0,0,11/03/2024
TCT,25.4,-0.10 (-0.39 %),25.5,25.5,25.5,24.55,17300,0.43 TỶ,0,0,11/03/2024
HAS,7.45,-0.03 (-0.40 %),7.48,7.48,7.48,7.45,200,0 TỶ,0,0,11/03/2024
ADP,23.9,-0.10 (-0.42 %),24.0,23.9,23.9,23.9,200,0 TỶ,0,0,11/03/2024
VCI,47.65,-0.20 (-0.42 %),47.85,47.85,48.65,47.5,8024400,385.37 TỶ,0,0,11/03/2024
SHA,4.73,-0.02 (-0.42 %),4.75,4.74,4.75,4.67,3200,0.02 TỶ,0,0,11/03/2024
AAM,9.4,-0.04 (-0.42 %),9.44,9.44,9.44,9.35,12200,0.11 TỶ,0,0,11/03/2024
TCO,9.4,-0.04 (-0.42 %),9.44,9.45,9.45,9.34,18400,0.17 TỶ,0,0,11/03/2024
DHG,110.0,-0.50 (-0.45 %),110.5,110.7,112.3,110.0,15000,1.66 TỶ,0,0,11/03/2024
DRL,65.5,-0.30 (-0.46 %),65.8,65.5,65.6,65.5,2100,0.14 TỶ,0,0,11/03/2024
PGV,21.8,-0.10 (-0.46 %),21.9,22.0,22.0,21.8,17200,0.38 TỶ,0,0,11/03/2024
HAR,4.24,-0.02 (-0.47 %),4.26,4.26,4.28,4.23,304600,1.3 TỶ,0,0,11/03/2024
VTB,10.4,-0.05 (-0.48 %),10.45,10.45,10.45,10.3,4400,0.05 TỶ,0,0,11/03/2024
SGR,19.8,-0.10 (-0.50 %),19.9,20.2,20.2,19.6,34100,0.68 TỶ,0,0,11/03/2024
BIC,28.2,-0.15 (-0.53 %),28.35,28.5,28.5,28.0,55800,1.58 TỶ,0,0,11/03/2024
TPB,18.5,-0.10 (-0.54 %),18.6,18.55,18.8,18.4,11033100,204.85 TỶ,2588405,51509256900,11/03/2024
SCR,7.2,-0.04 (-0.55 %),7.24,7.24,7.29,7.15,2933700,21.18 TỶ,0,0,11/03/2024
NNC,17.5,-0.10 (-0.57 %),17.6,17.6,17.7,17.4,19700,0.34 TỶ,0,0,11/03/2024
NTL,33.3,-0.20 (-0.60 %),33.5,33.45,33.8,32.9,895500,29.85 TỶ,0,0,11/03/2024
SCS,79.5,-0.50 (-0.63 %),80.0,80.0,80.1,78.4,210100,16.76 TỶ,0,0,11/03/2024
GIL,31.4,-0.20 (-0.63 %),31.6,31.5,32.0,30.85,689800,21.75 TỶ,0,0,11/03/2024
DQC,15.2,-0.10 (-0.65 %),15.3,15.25,15.35,15.0,57000,0.86 TỶ,0,0,11/03/2024
SSB,22.55,-0.15 (-0.66 %),22.7,22.65,22.7,22.25,1764200,39.74 TỶ,0,0,11/03/2024
SJD,14.9,-0.10 (-0.67 %),15.0,14.95,15.0,14.9,129900,1.94 TỶ,0,0,11/03/2024
VJC,103.0,-0.70 (-0.68 %),103.7,103.5,104.1,103.0,613300,63.65 TỶ,0,0,11/03/2024
PGC,14.5,-0.10 (-0.68 %),14.6,14.6,14.75,14.45,21500,0.31 TỶ,0,0,11/03/2024
HAX,14.4,-0.10 (-0.69 %),14.5,14.4,14.6,14.35,361600,5.22 TỶ,0,0,11/03/2024
SGN,71.9,-0.50 (-0.69 %),72.4,72.4,72.4,71.9,16300,1.18 TỶ,0,0,11/03/2024
DAH,4.2,-0.03 (-0.71 %),4.23,4.25,4.25,4.2,132600,0.56 TỶ,0,0,11/03/2024
LHG,34.35,-0.25 (-0.72 %),34.6,34.6,35.0,34.3,179600,6.23 TỶ,0,0,11/03/2024
TDH,4.07,-0.03 (-0.73 %),4.1,4.1,4.1,4.03,234600,0.95 TỶ,0,0,11/03/2024
SBA,32.7,-0.25 (-0.76 %),32.95,32.9,32.95,32.0,7800,0.25 TỶ,0,0,11/03/2024
GEG,13.05,-0.10 (-0.76 %),13.15,13.15,13.25,13.0,431900,5.67 TỶ,0,0,11/03/2024
ACL,13.0,-0.10 (-0.76 %),13.1,13.35,13.5,13.0,60400,0.79 TỶ,0,0,11/03/2024
VNS,12.9,-0.10 (-0.77 %),13.0,13.0,13.05,12.9,55300,0.72 TỶ,0,0,11/03/2024
TCH,12.8,-0.10 (-0.78 %),12.9,12.9,13.05,12.7,5578500,71.83 TỶ,0,0,11/03/2024
NHH,18.65,-0.15 (-0.80 %),18.8,18.85,19.05,18.1,1950100,36.14 TỶ,0,0,11/03/2024
HCD,9.87,-0.08 (-0.80 %),9.95,9.91,10.15,9.87,488500,4.86 TỶ,0,0,11/03/2024
DCL,24.5,-0.20 (-0.81 %),24.7,24.45,24.5,24.2,9900,0.24 TỶ,0,0,11/03/2024
TSC,3.66,-0.03 (-0.81 %),3.69,3.7,3.7,3.65,695900,2.56 TỶ,0,0,11/03/2024
TIX,36.5,-0.30 (-0.82 %),36.8,36.5,36.5,36.5,500,0.02 TỶ,0,0,11/03/2024
NHA,18.0,-0.15 (-0.83 %),18.15,18.3,18.7,17.8,511200,9.36 TỶ,0,0,11/03/2024
GSP,11.9,-0.10 (-0.83 %),12.0,12.1,12.1,11.9,60900,0.73 TỶ,0,0,11/03/2024
PHC,7.08,-0.06 (-0.84 %),7.14,7.14,7.2,7.05,147900,1.05 TỶ,0,0,11/03/2024
POW,11.6,-0.10 (-0.85 %),11.7,11.75,11.8,11.5,7002400,81.39 TỶ,0,0,11/03/2024
GMD,77.6,-0.70 (-0.89 %),78.3,78.5,78.7,75.8,2380000,184.54 TỶ,0,0,11/03/2024
TCL,37.85,-0.35 (-0.92 %),38.2,38.2,38.2,37.85,69500,2.64 TỶ,0,0,11/03/2024
PLP,5.27,-0.05 (-0.94 %),5.32,5.3,5.33,5.2,73100,0.38 TỶ,0,0,11/03/2024
TLD,5.25,-0.05 (-0.94 %),5.3,5.3,5.33,4.93,304100,1.59 TỶ,0,0,11/03/2024
HNG,4.15,-0.04 (-0.95 %),4.19,4.19,4.21,4.15,3091600,12.95 TỶ,1000000,4450000000,11/03/2024
VNE,6.21,-0.06 (-0.96 %),6.27,6.22,6.27,6.18,202200,1.26 TỶ,60000,390000000,11/03/2024
PAC,30.9,-0.30 (-0.96 %),31.2,31.0,31.0,30.2,2800,0.09 TỶ,0,0,11/03/2024
TV2,39.5,-0.40 (-1.00 %),39.9,40.4,40.4,39.05,400900,15.92 TỶ,0,0,11/03/2024
VIC,44.35,-0.45 (-1.00 %),44.8,44.9,45.25,44.35,3451600,155.12 TỶ,2515000,112631000000,11/03/2024
MSB,14.7,-0.15 (-1.01 %),14.85,14.85,14.9,14.6,9212200,135.89 TỶ,9937000,146575000000,11/03/2024
CTG,34.15,-0.35 (-1.01 %),34.5,34.5,34.75,33.9,7842600,269.16 TỶ,140000,4874400000,11/03/2024
BHN,39.0,-0.40 (-1.02 %),39.4,38.7,39.0,38.7,2700,0.11 TỶ,0,0,11/03/2024
TDG,3.88,-0.04 (-1.02 %),3.92,4.0,4.0,3.87,46200,0.18 TỶ,0,0,11/03/2024
APG,14.5,-0.15 (-1.02 %),14.65,14.9,14.9,14.4,260000,3.77 TỶ,0,0,11/03/2024
AST,57.1,-0.60 (-1.04 %),57.7,57.7,57.7,57.0,23000,1.32 TỶ,0,0,11/03/2024
VCB,94.1,-1.00 (-1.05 %),95.1,95.1,96.0,94.1,1840000,174.75 TỶ,164000,15465400000,11/03/2024
QCG,9.3,-0.10 (-1.06 %),9.4,9.4,9.42,9.3,421500,3.95 TỶ,0,0,11/03/2024
BMI,23.15,-0.25 (-1.07 %),23.4,23.4,23.4,23.0,256000,5.93 TỶ,0,0,11/03/2024
TTF,4.55,-0.05 (-1.09 %),4.6,4.64,4.68,4.52,3920500,17.96 TỶ,0,0,11/03/2024
FCM,4.48,-0.05 (-1.10 %),4.53,4.53,4.58,4.46,81300,0.37 TỶ,0,0,11/03/2024
ACB,26.75,-0.30 (-1.11 %),27.05,27.05,27.1,26.65,12015800,323.07 TỶ,950000,27455000000,11/03/2024
MIG,17.8,-0.20 (-1.11 %),18.0,18.0,18.2,17.75,234900,4.21 TỶ,0,0,11/03/2024
KMR,3.52,-0.04 (-1.12 %),3.56,3.55,3.56,3.52,21500,0.08 TỶ,0,0,11/03/2024
DXS,6.97,-0.08 (-1.13 %),7.05,7.05,7.08,6.94,1619200,11.32 TỶ,0,0,11/03/2024
NT2,25.95,-0.30 (-1.14 %),26.25,26.3,26.35,25.95,995100,25.97 TỶ,0,0,11/03/2024
HBC,8.56,-0.10 (-1.15 %),8.66,8.7,8.72,8.55,1234500,10.64 TỶ,0,0,11/03/2024
VIB,21.3,-0.25 (-1.16 %),21.55,21.55,21.65,21.3,3386600,72.75 TỶ,0,0,11/03/2024
DRC,33.9,-0.40 (-1.17 %),34.3,34.3,34.5,33.75,1360300,46.5 TỶ,0,0,11/03/2024
SAB,59.3,-0.70 (-1.17 %),60.0,60.0,60.5,59.0,2346300,140.39 TỶ,90000,5614000000,11/03/2024
DGC,118.0,-1.40 (-1.17 %),119.4,119.7,122.0,117.3,2792100,333.63 TỶ,0,0,11/03/2024
BID,50.5,-0.60 (-1.17 %),51.1,51.8,52.4,50.5,1478700,75.94 TỶ,0,0,11/03/2024
ABT,37.0,-0.45 (-1.20 %),37.45,37.45,37.45,37.0,5600,0.21 TỶ,0,0,11/03/2024
DBT,12.15,-0.15 (-1.22 %),12.3,12.3,12.3,12.15,4800,0.06 TỶ,0,0,11/03/2024
PNC,8.89,-0.11 (-1.22 %),9.0,8.89,8.89,8.89,100,0 TỶ,0,0,11/03/2024
SSI,36.35,-0.45 (-1.22 %),36.8,36.8,37.15,36.2,24846500,912.37 TỶ,1,34250,11/03/2024
VPG,16.15,-0.20 (-1.22 %),16.35,16.4,16.45,16.15,657000,10.71 TỶ,0,0,11/03/2024
PC1,27.9,-0.35 (-1.24 %),28.25,28.3,28.7,27.7,5163100,145.79 TỶ,300000,8430000000,11/03/2024
DAG,3.16,-0.04 (-1.25 %),3.2,3.22,3.24,3.16,199800,0.64 TỶ,0,0,11/03/2024
HTN,15.65,-0.20 (-1.26 %),15.85,15.85,16.2,15.55,1196000,18.94 TỶ,0,0,11/03/2024
VOS,11.7,-0.15 (-1.27 %),11.85,11.85,12.05,11.65,1692300,20.09 TỶ,0,0,11/03/2024
CNG,31.1,-0.40 (-1.27 %),31.5,31.5,31.5,30.7,563300,17.56 TỶ,0,0,11/03/2024
MSN,77.5,-1.00 (-1.27 %),78.5,78.5,81.1,76.6,7103800,561.75 TỶ,584000,45844000000,11/03/2024
PSH,7.7,-0.10 (-1.28 %),7.8,7.84,7.85,7.68,870100,6.76 TỶ,0,0,11/03/2024
ITA,6.11,-0.08 (-1.29 %),6.19,6.19,6.23,6.09,2439700,14.98 TỶ,0,0,11/03/2024
DLG,2.29,-0.03 (-1.29 %),2.32,2.3,2.33,2.28,1700500,3.9 TỶ,0,0,11/03/2024
KHG,6.04,-0.08 (-1.31 %),6.12,6.1,6.13,5.99,3793100,22.96 TỶ,0,0,11/03/2024
HDC,30.2,-0.40 (-1.31 %),30.6,30.5,31.0,28.5,2622000,79.13 TỶ,100000,3060000000,11/03/2024
DIG,26.2,-0.35 (-1.32 %),26.55,26.55,26.8,26.05,18539000,490.24 TỶ,0,0,11/03/2024
HPG,29.9,-0.40 (-1.32 %),30.3,30.3,30.6,29.8,30415100,917.72 TỶ,535000,15569250000,11/03/2024
SKG,14.9,-0.20 (-1.32 %),15.1,15.1,15.2,14.85,236100,3.53 TỶ,0,0,11/03/2024
BCE,5.92,-0.08 (-1.33 %),6.0,5.9,6.1,5.89,80200,0.48 TỶ,0,0,11/03/2024
DC4,11.1,-0.15 (-1.33 %),11.25,11.25,11.25,11.1,120400,1.34 TỶ,0,0,11/03/2024
ITC,10.85,-0.15 (-1.36 %),11.0,11.0,11.15,10.85,837000,9.15 TỶ,0,0,11/03/2024
TNH,21.3,-0.30 (-1.39 %),21.6,21.8,21.8,21.25,548900,11.77 TỶ,0,0,11/03/2024
YEG,10.4,-0.15 (-1.42 %),10.55,10.55,10.6,10.25,1545300,16.12 TỶ,0,0,11/03/2024
VTO,10.3,-0.15 (-1.44 %),10.45,10.45,10.6,10.3,234800,2.46 TỶ,0,0,11/03/2024
TN1,13.6,-0.20 (-1.45 %),13.8,13.6,13.6,13.6,400,0.01 TỶ,0,0,11/03/2024
TCD,8.15,-0.12 (-1.45 %),8.27,8.27,8.39,8.15,3015900,24.95 TỶ,0,0,11/03/2024
NKG,23.6,-0.35 (-1.46 %),23.95,23.95,23.95,23.45,6988000,166.04 TỶ,0,0,11/03/2024
TCB,40.4,-0.60 (-1.46 %),41.0,40.9,41.2,39.9,11182600,452.11 TỶ,199000,8426000000,11/03/2024
STB,30.2,-0.45 (-1.47 %),30.65,30.6,30.7,30.1,20137400,612.06 TỶ,415200,11853960000,11/03/2024
DRH,4.69,-0.07 (-1.47 %),4.76,4.74,4.76,4.67,788700,3.72 TỶ,0,0,11/03/2024
PVT,26.55,-0.40 (-1.48 %),26.95,26.95,27.0,26.15,3983700,105.87 TỶ,0,0,11/03/2024
CMG,39.2,-0.60 (-1.51 %),39.8,39.8,39.8,38.05,463800,18.08 TỶ,0,0,11/03/2024
PET,25.9,-0.40 (-1.52 %),26.3,26.25,26.6,25.9,790400,20.74 TỶ,0,0,11/03/2024
DCM,35.35,-0.55 (-1.53 %),35.9,35.9,36.5,34.75,4931500,175.97 TỶ,0,0,11/03/2024
ABR,12.6,-0.20 (-1.56 %),12.8,12.6,12.6,12.6,700,0.01 TỶ,0,0,11/03/2024
SFI,37.0,-0.60 (-1.60 %),37.6,37.6,37.6,37.0,16300,0.61 TỶ,0,0,11/03/2024
VSC,21.2,-0.35 (-1.62 %),21.55,21.5,21.75,21.0,3399200,72.94 TỶ,280000,5671500000,11/03/2024
DHA,48.2,-0.80 (-1.63 %),49.0,49.0,49.2,48.0,112700,5.49 TỶ,0,0,11/03/2024
HTL,15.05,-0.25 (-1.63 %),15.3,15.3,15.4,15.05,5200,0.08 TỶ,0,0,11/03/2024
HAP,4.8,-0.08 (-1.64 %),4.88,4.89,4.89,4.8,79200,0.38 TỶ,0,0,11/03/2024
DGW,59.3,-1.00 (-1.66 %),60.3,60.9,61.7,58.7,3342800,202.17 TỶ,0,0,11/03/2024
DXG,17.75,-0.30 (-1.66 %),18.05,18.05,18.1,17.75,9527700,170.81 TỶ,120000,2160000000,11/03/2024
SGT,11.75,-0.20 (-1.67 %),11.95,12.0,12.0,11.75,13100,0.16 TỶ,0,0,11/03/2024
HID,2.93,-0.05 (-1.68 %),2.98,2.98,3.01,2.93,182300,0.54 TỶ,0,0,11/03/2024
PTL,4.05,-0.07 (-1.70 %),4.12,4.1,4.13,4.05,131200,0.54 TỶ,0,0,11/03/2024
ABS,5.78,-0.10 (-1.70 %),5.88,5.9,5.95,5.78,520800,3.05 TỶ,0,0,11/03/2024
REE,62.0,-1.10 (-1.74 %),63.1,63.0,63.0,61.4,1056100,65.88 TỶ,20000,1229200000,11/03/2024
DPG,39.2,-0.70 (-1.75 %),39.9,39.85,40.05,39.1,570800,22.61 TỶ,0,0,11/03/2024
HCM,27.8,-0.50 (-1.77 %),28.3,28.35,28.35,27.5,8417300,236.08 TỶ,0,0,11/03/2024
