STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
VAF,14.0,0.10 (0.72 %),13.9,13.65,14.0,13.6,1000,0.01 TỶ,0,0,08/03/2024
COM,35.6,0.25 (0.71 %),35.35,35.5,35.6,35.5,600,0.02 TỶ,0,0,08/03/2024
BCG,8.68,0.06 (0.70 %),8.62,8.67,8.94,8.6,9898900,86.71 TỶ,0,0,08/03/2024
ELC,21.8,0.15 (0.69 %),21.65,21.6,22.45,21.55,1043800,22.82 TỶ,0,0,08/03/2024
SRC,29.55,0.20 (0.68 %),29.35,27.8,29.55,27.8,500,0.01 TỶ,0,0,08/03/2024
HAH,42.35,0.25 (0.59 %),42.1,42.1,43.0,41.6,3729500,157.18 TỶ,0,0,08/03/2024
DVP,72.0,0.40 (0.56 %),71.6,71.9,72.4,71.7,12300,0.89 TỶ,0,0,08/03/2024
MIG,18.0,0.10 (0.56 %),17.9,17.85,18.0,17.65,196300,3.5 TỶ,0,0,08/03/2024
TDH,4.1,0.02 (0.49 %),4.08,4.08,4.11,4.07,283000,1.16 TỶ,0,0,08/03/2024
SIP,83.6,0.40 (0.48 %),83.2,83.0,84.0,82.0,301600,25.02 TỶ,0,0,08/03/2024
KBC,33.1,0.15 (0.46 %),32.95,33.4,34.35,32.8,19710500,658.99 TỶ,0,0,08/03/2024
BCM,69.3,0.30 (0.43 %),69.0,70.0,71.0,69.3,2468700,172.91 TỶ,0,0,08/03/2024
DCL,24.7,0.10 (0.41 %),24.6,24.7,25.0,24.4,51900,1.28 TỶ,0,0,08/03/2024
ACC,12.4,0.05 (0.40 %),12.35,12.35,12.4,12.0,12800,0.16 TỶ,0,0,08/03/2024
VFG,56.4,0.20 (0.36 %),56.2,57.4,57.4,55.5,8600,0.48 TỶ,0,0,08/03/2024
VID,5.64,0.02 (0.36 %),5.62,5.62,5.64,5.43,11300,0.06 TỶ,0,0,08/03/2024
DSN,57.3,0.20 (0.35 %),57.1,56.9,57.3,56.5,22500,1.28 TỶ,0,0,08/03/2024
BFC,29.3,0.10 (0.34 %),29.2,29.3,29.95,28.9,651200,19.26 TỶ,0,0,08/03/2024
PTB,58.7,0.20 (0.34 %),58.5,58.2,60.2,57.7,604200,35.56 TỶ,0,0,08/03/2024
HVX,2.94,0.01 (0.34 %),2.93,2.93,2.95,2.93,15200,0.04 TỶ,0,0,08/03/2024
BCE,6.0,0.02 (0.33 %),5.98,5.95,6.01,5.95,12300,0.07 TỶ,0,0,08/03/2024
ILB,30.3,0.10 (0.33 %),30.2,30.2,30.3,30.2,11300,0.34 TỶ,0,0,08/03/2024
LAF,16.8,0.05 (0.30 %),16.75,16.75,16.85,16.6,28600,0.48 TỶ,0,0,08/03/2024
CRC,6.89,0.02 (0.29 %),6.87,6.75,6.98,6.71,114000,0.78 TỶ,0,0,08/03/2024
VMD,17.25,0.05 (0.29 %),17.2,17.2,17.25,17.1,7500,0.13 TỶ,0,0,08/03/2024
DPM,35.5,0.10 (0.28 %),35.4,35.5,36.2,35.25,5498200,196.28 TỶ,0,0,08/03/2024
BTP,19.8,0.05 (0.25 %),19.75,19.75,20.0,19.45,217000,4.28 TỶ,0,0,08/03/2024
TV2,39.9,0.10 (0.25 %),39.8,39.7,41.3,39.5,778900,31.24 TỶ,0,0,08/03/2024
TDM,43.5,0.10 (0.23 %),43.4,43.4,43.5,43.4,10400,0.45 TỶ,0,0,08/03/2024
BWE,44.1,0.10 (0.23 %),44.0,44.0,44.1,43.55,323200,14.2 TỶ,0,0,08/03/2024
SHA,4.75,0.01 (0.21 %),4.74,4.7,4.77,4.7,9700,0.05 TỶ,0,0,08/03/2024
PGI,24.05,0.05 (0.21 %),24.0,24.05,24.05,24.05,500,0.01 TỶ,0,0,08/03/2024
FMC,48.2,0.10 (0.21 %),48.1,48.5,48.5,48.05,148800,7.16 TỶ,0,0,08/03/2024
VPD,25.4,0.05 (0.20 %),25.35,25.35,25.5,25.35,6100,0.15 TỶ,0,0,08/03/2024
NT2,26.25,0.05 (0.19 %),26.2,26.25,26.5,26.0,1311600,34.47 TỶ,0,0,08/03/2024
TNA,6.09,0.01 (0.16 %),6.08,6.1,6.22,5.79,232200,1.4 TỶ,0,0,08/03/2024
REE,63.1,0.10 (0.16 %),63.0,63.0,64.6,62.8,1689400,107.05 TỶ,0,0,08/03/2024
LHG,34.6,0.05 (0.14 %),34.55,34.5,35.35,34.4,230100,7.98 TỶ,0,0,08/03/2024
TEG,9.21,0.00 (0.00 %),9.21,9.25,9.25,8.8,66200,0.61 TỶ,0,0,08/03/2024
LDG,3.21,0.00 (0.00 %),3.21,3.36,3.37,3.15,8314200,27.06 TỶ,0,0,08/03/2024
SSC,32.6,0.00 (0.00 %),32.6,32.6,32.6,32.6,0,0 TỶ,0,0,08/03/2024
TN1,13.8,0.00 (0.00 %),13.8,13.8,13.8,13.75,500,0.01 TỶ,0,0,08/03/2024
L10,19.9,0.00 (0.00 %),19.9,19.9,19.9,19.9,0,0 TỶ,0,0,08/03/2024
LM8,13.8,0.00 (0.00 %),13.8,13.8,13.8,13.8,0,0 TỶ,0,0,08/03/2024
YBM,8.9,0.00 (0.00 %),8.9,9.0,9.0,8.82,5300,0.05 TỶ,0,0,08/03/2024
HTI,17.25,0.00 (0.00 %),17.25,17.5,17.5,17.2,22000,0.38 TỶ,0,0,08/03/2024
NCT,91.0,0.00 (0.00 %),91.0,91.0,91.0,90.3,23000,2.09 TỶ,0,0,08/03/2024
TDW,45.65,0.00 (0.00 %),45.65,45.65,45.65,45.65,0,0 TỶ,0,0,08/03/2024
TTA,8.2,0.00 (0.00 %),8.2,8.2,8.2,8.13,272100,2.23 TỶ,0,0,08/03/2024
MDG,13.0,0.00 (0.00 %),13.0,13.0,13.0,13.0,0,0 TỶ,0,0,08/03/2024
HRC,47.45,0.00 (0.00 %),47.45,47.45,47.45,47.45,0,0 TỶ,0,0,08/03/2024
TNC,61.9,0.00 (0.00 %),61.9,61.9,61.9,61.9,0,0 TỶ,0,0,08/03/2024
LBM,43.5,0.00 (0.00 %),43.5,43.5,43.5,43.35,12500,0.54 TỶ,0,0,08/03/2024
KOS,40.0,0.00 (0.00 %),40.0,40.0,40.15,40.0,376800,15.08 TỶ,210000,8820000000,08/03/2024
SGT,11.95,0.00 (0.00 %),11.95,11.9,12.0,11.85,17600,0.21 TỶ,0,0,08/03/2024
HMC,12.1,0.00 (0.00 %),12.1,12.1,12.1,12.0,43400,0.52 TỶ,0,0,08/03/2024
HAS,7.48,0.00 (0.00 %),7.48,7.48,7.48,7.48,10000,0.07 TỶ,0,0,08/03/2024
TCR,3.69,0.00 (0.00 %),3.69,3.69,3.69,3.69,0,0 TỶ,370374,1277790300,08/03/2024
KDC,63.5,0.00 (0.00 %),63.5,63.5,67.9,63.4,919500,59.55 TỶ,0,0,08/03/2024
NAV,16.1,0.00 (0.00 %),16.1,16.1,16.1,16.1,0,0 TỶ,0,0,08/03/2024
SVC,28.0,0.00 (0.00 %),28.0,28.0,28.0,28.0,800,0.02 TỶ,0,0,08/03/2024
DTA,5.05,0.00 (0.00 %),5.05,5.07,5.25,5.05,25100,0.13 TỶ,0,0,08/03/2024
PJT,10.5,0.00 (0.00 %),10.5,10.5,10.5,10.5,88000,0.92 TỶ,0,0,08/03/2024
CDC,20.2,0.00 (0.00 %),20.2,20.2,20.3,20.05,412400,8.31 TỶ,0,0,08/03/2024
TBC,39.0,0.00 (0.00 %),39.0,39.0,39.0,39.0,1500,0.06 TỶ,0,0,08/03/2024
CAV,71.4,0.00 (0.00 %),71.4,71.4,71.4,71.2,2700,0.19 TỶ,0,0,08/03/2024
PMG,8.69,0.00 (0.00 %),8.69,8.69,8.69,8.69,0,0 TỶ,0,0,08/03/2024
DTT,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,200,0 TỶ,0,0,08/03/2024
PNC,9.0,0.00 (0.00 %),9.0,9.0,9.0,9.0,0,0 TỶ,0,0,08/03/2024
BRC,13.9,0.00 (0.00 %),13.9,13.9,13.9,13.9,200,0 TỶ,0,0,08/03/2024
BMI,23.4,0.00 (0.00 %),23.4,23.45,23.95,23.15,257800,6.03 TỶ,0,0,08/03/2024
PNJ,96.5,0.00 (0.00 %),96.5,96.9,98.6,95.6,3265800,315.92 TỶ,120000,12033200000,08/03/2024
BHN,39.4,0.00 (0.00 %),39.4,39.5,39.5,39.4,4000,0.16 TỶ,0,0,08/03/2024
BBC,51.5,0.00 (0.00 %),51.5,51.5,51.5,51.5,0,0 TỶ,0,0,08/03/2024
TIX,36.8,0.00 (0.00 %),36.8,36.8,36.8,36.8,0,0 TỶ,0,0,08/03/2024
PTC,5.9,0.00 (0.00 %),5.9,5.9,5.9,5.9,22100,0.13 TỶ,0,0,08/03/2024
PTL,4.12,0.00 (0.00 %),4.12,4.1,4.18,4.09,161700,0.66 TỶ,0,0,08/03/2024
ASG,21.5,0.00 (0.00 %),21.5,21.5,21.5,21.5,0,0 TỶ,0,0,08/03/2024
APC,8.1,0.00 (0.00 %),8.1,8.2,8.2,8.0,1700,0.01 TỶ,0,0,08/03/2024
VTB,10.45,0.00 (0.00 %),10.45,10.45,10.45,10.25,5200,0.05 TỶ,0,0,08/03/2024
RAL,125.5,0.00 (0.00 %),125.5,126.1,126.1,125.0,13500,1.69 TỶ,0,0,08/03/2024
TCM,45.0,0.00 (0.00 %),45.0,44.95,45.15,44.5,892000,39.99 TỶ,0,0,08/03/2024
S4A,37.5,0.00 (0.00 %),37.5,37.5,37.5,37.5,100,0 TỶ,0,0,08/03/2024
ACG,40.9,0.00 (0.00 %),40.9,40.1,41.35,40.1,10800,0.43 TỶ,0,0,08/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,0,0 TỶ,0,0,08/03/2024
CLW,37.45,0.00 (0.00 %),37.45,37.45,37.45,37.45,0,0 TỶ,0,0,08/03/2024
SVT,11.3,0.00 (0.00 %),11.3,11.1,12.0,11.1,7900,0.09 TỶ,0,0,08/03/2024
BTT,31.5,0.00 (0.00 %),31.5,31.5,31.5,31.5,0,0 TỶ,0,0,08/03/2024
NTL,33.5,0.00 (0.00 %),33.5,33.75,33.75,33.0,956100,31.92 TỶ,0,0,08/03/2024
D2D,35.7,0.00 (0.00 %),35.7,35.7,36.1,35.2,83600,3 TỶ,0,0,08/03/2024
CVT,29.9,0.00 (0.00 %),29.9,29.8,29.9,29.8,400,0.01 TỶ,0,0,08/03/2024
DBT,12.3,0.00 (0.00 %),12.3,12.3,12.3,12.3,5100,0.06 TỶ,0,0,08/03/2024
VND,23.5,0.00 (0.00 %),23.5,23.7,24.3,23.5,65502400,"1,566.84 TỶ",0,0,08/03/2024
SFC,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,08/03/2024
CTI,15.75,0.00 (0.00 %),15.75,15.9,15.9,15.5,492200,7.69 TỶ,0,0,08/03/2024
NVT,8.1,0.00 (0.00 %),8.1,7.57,8.1,7.56,700,0.01 TỶ,0,0,08/03/2024
OPC,23.2,0.00 (0.00 %),23.2,23.2,23.2,23.2,6200,0.14 TỶ,0,0,08/03/2024
CTF,29.75,0.00 (0.00 %),29.75,29.8,29.9,29.35,62100,1.83 TỶ,0,0,08/03/2024
VNS,13.0,0.00 (0.00 %),13.0,13.0,13.0,12.9,26100,0.34 TỶ,0,0,08/03/2024
STG,45.6,0.00 (0.00 %),45.6,45.6,45.6,45.6,0,0 TỶ,0,0,08/03/2024
DPR,34.1,0.00 (0.00 %),34.1,34.3,34.7,33.75,503700,17.24 TỶ,0,0,08/03/2024
SGN,72.4,0.00 (0.00 %),72.4,71.1,72.5,71.1,14100,1.01 TỶ,0,0,08/03/2024
VDP,39.75,0.00 (0.00 %),39.75,39.75,39.75,39.75,0,0 TỶ,0,0,08/03/2024
TCO,9.44,-0.01 (-0.11 %),9.45,9.4,9.44,9.35,3200,0.03 TỶ,0,0,08/03/2024
HTV,9.44,-0.01 (-0.11 %),9.45,9.45,9.45,9.3,6000,0.06 TỶ,0,0,08/03/2024
THG,41.85,-0.05 (-0.12 %),41.9,42.0,42.0,41.7,29600,1.24 TỶ,0,0,08/03/2024
KDH,36.45,-0.05 (-0.14 %),36.5,36.5,36.6,35.7,5973100,216.05 TỶ,0,0,08/03/2024
SBA,32.95,-0.05 (-0.15 %),33.0,32.3,32.95,32.0,11600,0.38 TỶ,0,0,08/03/2024
IMP,65.7,-0.10 (-0.15 %),65.8,66.5,66.5,65.1,15500,1.02 TỶ,0,0,08/03/2024
VNE,6.26,-0.01 (-0.16 %),6.27,6.28,6.32,6.25,196800,1.23 TỶ,0,0,08/03/2024
BIC,28.35,-0.05 (-0.18 %),28.4,28.2,28.4,28.05,23600,0.66 TỶ,0,0,08/03/2024
PLP,5.32,-0.01 (-0.19 %),5.33,5.16,5.33,5.16,145900,0.77 TỶ,0,0,08/03/2024
VJC,103.7,-0.20 (-0.19 %),103.9,104.0,104.2,103.1,636400,65.87 TỶ,960000,100800000000,08/03/2024
VSH,49.9,-0.10 (-0.20 %),50.0,49.5,49.9,49.5,5000,0.25 TỶ,0,0,08/03/2024
FIT,4.94,-0.01 (-0.20 %),4.95,4.96,5.05,4.92,1879000,9.32 TỶ,0,0,08/03/2024
VCF,190.0,-0.40 (-0.21 %),190.4,190.0,190.0,190.0,500,0.1 TỶ,0,0,08/03/2024
SSB,22.7,-0.05 (-0.22 %),22.75,22.75,22.8,22.45,1385400,31.31 TỶ,0,0,08/03/2024
HBC,8.66,-0.02 (-0.23 %),8.68,8.77,8.81,8.6,1328400,11.54 TỶ,0,0,08/03/2024
BMC,20.15,-0.05 (-0.25 %),20.2,19.7,20.5,19.2,159200,3.1 TỶ,0,0,08/03/2024
NSC,76.8,-0.20 (-0.26 %),77.0,78.0,78.1,76.5,900,0.07 TỶ,0,0,08/03/2024
C32,18.7,-0.05 (-0.27 %),18.75,18.5,18.7,18.5,4400,0.08 TỶ,0,0,08/03/2024
TMP,72.8,-0.20 (-0.27 %),73.0,72.4,72.8,72.0,1200,0.09 TỶ,0,0,08/03/2024
KMR,3.56,-0.01 (-0.28 %),3.57,3.56,3.57,3.53,41400,0.15 TỶ,0,0,08/03/2024
C47,6.72,-0.02 (-0.30 %),6.74,6.76,6.76,6.7,69000,0.46 TỶ,0,0,08/03/2024
DRL,65.8,-0.20 (-0.30 %),66.0,65.8,65.8,65.8,600,0.04 TỶ,0,0,08/03/2024
SBG,16.35,-0.05 (-0.30 %),16.4,16.35,16.4,16.3,81600,1.33 TỶ,0,0,08/03/2024
HTG,32.5,-0.10 (-0.31 %),32.6,32.65,32.7,32.3,20500,0.67 TỶ,0,0,08/03/2024
CNG,31.5,-0.10 (-0.32 %),31.6,32.0,32.15,31.2,1064200,33.71 TỶ,0,0,08/03/2024
TLG,46.8,-0.15 (-0.32 %),46.95,47.15,47.35,46.45,133700,6.25 TỶ,0,0,08/03/2024
HID,2.98,-0.01 (-0.33 %),2.99,2.98,3.0,2.96,200000,0.59 TỶ,0,0,08/03/2024
GMC,8.87,-0.03 (-0.34 %),8.9,8.77,9.28,8.77,7100,0.06 TỶ,0,0,08/03/2024
APG,14.65,-0.05 (-0.34 %),14.7,14.8,15.0,14.6,221400,3.28 TỶ,0,0,08/03/2024
PGC,14.6,-0.05 (-0.34 %),14.65,14.6,14.65,14.6,8900,0.13 TỶ,0,0,08/03/2024
GVR,29.0,-0.10 (-0.34 %),29.1,29.6,29.8,28.5,5529700,161.38 TỶ,0,0,08/03/2024
EVE,14.05,-0.05 (-0.35 %),14.1,14.25,14.25,14.0,102600,1.44 TỶ,0,0,08/03/2024
MSH,40.5,-0.15 (-0.37 %),40.65,40.75,40.75,40.0,196800,7.92 TỶ,0,0,08/03/2024
HVH,5.18,-0.02 (-0.38 %),5.2,5.2,5.22,5.16,124000,0.64 TỶ,0,0,08/03/2024
TCT,25.5,-0.10 (-0.39 %),25.6,25.5,25.6,25.3,2200,0.06 TỶ,0,0,08/03/2024
GSP,12.0,-0.05 (-0.41 %),12.05,12.1,12.1,11.9,166900,2 TỶ,0,0,08/03/2024
QBS,2.22,-0.01 (-0.45 %),2.23,2.24,2.26,2.19,155200,0.34 TỶ,0,0,08/03/2024
TYA,9.95,-0.05 (-0.50 %),10.0,9.95,9.95,9.95,1200,0.01 TỶ,0,0,08/03/2024
LGL,3.95,-0.02 (-0.50 %),3.97,3.94,3.99,3.89,103400,0.41 TỶ,0,0,08/03/2024
AST,57.7,-0.30 (-0.52 %),58.0,57.8,58.0,57.7,17900,1.03 TỶ,0,0,08/03/2024
VPI,57.2,-0.30 (-0.52 %),57.5,57.5,58.6,56.3,1173500,67.29 TỶ,0,0,08/03/2024
ABT,37.45,-0.20 (-0.53 %),37.65,37.5,37.6,37.45,4100,0.15 TỶ,0,0,08/03/2024
DXV,3.73,-0.02 (-0.53 %),3.75,3.75,3.75,3.73,3900,0.01 TỶ,0,0,08/03/2024
VSI,18.4,-0.10 (-0.54 %),18.5,18.5,18.5,18.4,200,0 TỶ,0,0,08/03/2024
SMB,36.6,-0.20 (-0.54 %),36.8,36.65,36.65,36.55,2400,0.09 TỶ,0,0,08/03/2024
BAF,26.95,-0.15 (-0.55 %),27.1,27.0,27.1,26.75,4131000,111.24 TỶ,0,0,08/03/2024
PHC,7.14,-0.04 (-0.56 %),7.18,7.16,7.18,7.01,210900,1.5 TỶ,0,0,08/03/2024
CMX,8.86,-0.05 (-0.56 %),8.91,8.98,9.02,8.85,701000,6.24 TỶ,0,0,08/03/2024
TMS,52.7,-0.30 (-0.57 %),53.0,52.7,52.7,52.7,3100,0.16 TỶ,0,0,08/03/2024
TRA,84.0,-0.50 (-0.59 %),84.5,84.0,84.0,84.0,300,0.03 TỶ,0,0,08/03/2024
GDT,25.2,-0.15 (-0.59 %),25.35,25.55,25.55,25.0,56700,1.44 TỶ,0,0,08/03/2024
SHP,33.5,-0.20 (-0.59 %),33.7,33.7,33.7,32.8,3000,0.1 TỶ,0,0,08/03/2024
ASP,5.0,-0.03 (-0.60 %),5.03,5.02,5.02,4.96,135600,0.67 TỶ,0,0,08/03/2024
VPS,9.6,-0.06 (-0.62 %),9.66,9.66,9.66,9.6,300,0 TỶ,0,0,08/03/2024
HDB,23.0,-0.15 (-0.65 %),23.15,23.15,23.15,22.75,6184400,141.74 TỶ,847000,19608050000,08/03/2024
KHG,6.12,-0.04 (-0.65 %),6.16,6.16,6.17,6.08,3086700,18.84 TỶ,0,0,08/03/2024
SKG,15.1,-0.10 (-0.66 %),15.2,15.2,15.3,14.9,387600,5.84 TỶ,0,0,08/03/2024
NAF,15.1,-0.10 (-0.66 %),15.2,15.25,15.3,15.05,87000,1.32 TỶ,0,0,08/03/2024
VNL,15.0,-0.10 (-0.66 %),15.1,15.0,15.15,14.9,24900,0.37 TỶ,0,0,08/03/2024
SJD,15.0,-0.10 (-0.66 %),15.1,15.0,15.0,14.95,92800,1.39 TỶ,0,0,08/03/2024
SJS,74.5,-0.50 (-0.67 %),75.0,74.7,75.4,73.0,182700,13.64 TỶ,0,0,08/03/2024
CHP,29.3,-0.20 (-0.68 %),29.5,29.5,29.5,29.3,11400,0.33 TỶ,0,0,08/03/2024
FRT,146.0,-1.00 (-0.68 %),147.0,146.1,148.5,144.0,625200,90.99 TỶ,0,0,08/03/2024
EVG,5.53,-0.04 (-0.72 %),5.57,5.57,5.67,5.31,2376900,13.06 TỶ,0,0,08/03/2024
PVP,13.75,-0.10 (-0.72 %),13.85,13.9,13.9,13.75,288600,3.98 TỶ,0,0,08/03/2024
GTA,13.6,-0.10 (-0.73 %),13.7,13.6,13.6,13.6,4200,0.06 TỶ,0,0,08/03/2024
VCB,95.1,-0.70 (-0.73 %),95.8,95.9,96.5,95.1,2229600,213.5 TỶ,28300,2708310000,08/03/2024
TLD,5.3,-0.04 (-0.75 %),5.34,5.34,5.34,5.3,141600,0.75 TỶ,0,0,08/03/2024
ACL,13.1,-0.10 (-0.76 %),13.2,13.2,13.2,13.0,9200,0.12 TỶ,0,0,08/03/2024
PGD,37.0,-0.30 (-0.80 %),37.3,37.0,37.0,37.0,1000,0.04 TỶ,0,0,08/03/2024
HII,6.16,-0.05 (-0.81 %),6.21,6.2,6.25,6.16,321200,1.99 TỶ,0,0,08/03/2024
JVC,3.67,-0.03 (-0.81 %),3.7,3.7,3.73,3.66,514900,1.9 TỶ,0,0,08/03/2024
TVS,24.05,-0.20 (-0.82 %),24.25,24.5,24.9,23.95,270800,6.58 TỶ,0,0,08/03/2024
DAT,9.62,-0.08 (-0.82 %),9.7,9.7,9.7,9.62,600,0.01 TỶ,0,0,08/03/2024
HUB,18.0,-0.15 (-0.83 %),18.15,18.1,18.4,17.8,39800,0.71 TỶ,0,0,08/03/2024
ICT,11.8,-0.10 (-0.84 %),11.9,11.9,11.9,11.75,9100,0.11 TỶ,0,0,08/03/2024
SZL,41.0,-0.35 (-0.85 %),41.35,41.3,41.3,40.0,8600,0.35 TỶ,0,0,08/03/2024
DC4,11.25,-0.10 (-0.88 %),11.35,11.5,11.5,11.05,172400,1.92 TỶ,0,0,08/03/2024
TVT,16.7,-0.15 (-0.89 %),16.85,16.75,16.75,16.65,4300,0.07 TỶ,0,0,08/03/2024
VIP,11.1,-0.10 (-0.89 %),11.2,11.15,11.2,11.05,154200,1.71 TỶ,0,0,08/03/2024
DAH,4.23,-0.04 (-0.94 %),4.27,4.3,4.3,4.16,374800,1.58 TỶ,0,0,08/03/2024
VTO,10.45,-0.10 (-0.95 %),10.55,10.55,10.55,10.4,206900,2.17 TỶ,0,0,08/03/2024
PDN,111.2,-1.10 (-0.98 %),112.3,113.0,113.0,111.2,400,0.04 TỶ,0,0,08/03/2024
CIG,6.0,-0.06 (-0.99 %),6.06,6.06,6.06,6.0,82100,0.49 TỶ,0,0,08/03/2024
SAB,60.0,-0.60 (-0.99 %),60.6,60.9,61.1,59.5,1825500,109.81 TỶ,120800,7512800000,08/03/2024
SAV,14.95,-0.15 (-0.99 %),15.1,15.1,15.1,14.65,91700,1.37 TỶ,0,0,08/03/2024
TVB,7.92,-0.08 (-1.00 %),8.0,8.0,8.1,7.87,689800,5.48 TỶ,0,0,08/03/2024
BVH,44.45,-0.45 (-1.00 %),44.9,45.3,45.55,44.3,1514100,68 TỶ,0,0,08/03/2024
KHP,9.8,-0.10 (-1.01 %),9.9,9.9,9.9,9.77,67100,0.66 TỶ,0,0,08/03/2024
