STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
SVD,2.5,0.02 (0.81 %),2.48,2.45,2.5,2.44,54400,0.14 TỶ,0,0,22/03/2024
DIG,31.95,0.25 (0.79 %),31.7,32.0,32.3,31.05,24601900,779.67 TỶ,0,0,22/03/2024
BBC,51.4,0.40 (0.78 %),51.0,51.0,51.4,51.0,900,0.05 TỶ,0,0,22/03/2024
LIX,66.8,0.50 (0.75 %),66.3,66.5,66.8,66.2,38300,2.54 TỶ,0,0,22/03/2024
LM8,13.8,0.10 (0.73 %),13.7,13.8,13.8,13.8,100,0 TỶ,0,0,22/03/2024
LAF,13.9,0.10 (0.72 %),13.8,13.8,13.9,13.7,17300,0.24 TỶ,0,0,22/03/2024
DCM,35.0,0.25 (0.72 %),34.75,35.15,35.2,34.5,3882900,135.56 TỶ,310000,10028500000,22/03/2024
BAF,28.35,0.20 (0.71 %),28.15,28.15,28.85,28.05,5957500,169.17 TỶ,0,0,22/03/2024
CTR,128.3,0.90 (0.71 %),127.4,127.4,128.8,126.1,322400,41 TỶ,384800,52448240000,22/03/2024
HSL,5.9,0.04 (0.68 %),5.86,5.87,5.92,5.79,602500,3.53 TỶ,0,0,22/03/2024
VPH,7.62,0.05 (0.66 %),7.57,7.65,7.75,7.57,319600,2.44 TỶ,0,0,22/03/2024
VNE,6.22,0.04 (0.65 %),6.18,6.2,6.27,6.2,226200,1.41 TỶ,0,0,22/03/2024
MSN,78.5,0.50 (0.64 %),78.0,79.3,80.9,78.3,6018700,477.05 TỶ,46900,3870630000,22/03/2024
DQC,16.1,0.10 (0.63 %),16.0,16.0,16.15,15.9,26800,0.43 TỶ,0,0,22/03/2024
NAV,16.65,0.10 (0.60 %),16.55,16.8,16.8,16.25,1000,0.02 TỶ,0,0,22/03/2024
NKG,25.5,0.15 (0.59 %),25.35,25.6,25.9,24.85,17501500,444.96 TỶ,0,0,22/03/2024
VPD,25.55,0.15 (0.59 %),25.4,25.4,25.55,25.3,17200,0.44 TỶ,0,0,22/03/2024
KSB,26.65,0.15 (0.57 %),26.5,27.15,27.2,26.5,4310600,115.89 TỶ,0,0,22/03/2024
GDT,27.65,0.15 (0.55 %),27.5,27.6,27.85,27.5,52600,1.45 TỶ,0,0,22/03/2024
SMB,37.2,0.20 (0.54 %),37.0,36.8,37.2,36.8,26100,0.97 TỶ,0,0,22/03/2024
CAV,74.8,0.40 (0.54 %),74.4,74.6,74.9,74.5,500,0.04 TỶ,0,0,22/03/2024
ACB,28.15,0.15 (0.54 %),28.0,28.25,28.95,27.9,22676200,643.42 TỶ,145349800,4019336440000,22/03/2024
NSC,75.7,0.40 (0.53 %),75.3,76.0,76.0,75.3,6500,0.49 TỶ,0,0,22/03/2024
MHC,9.53,0.05 (0.53 %),9.48,9.48,9.69,9.47,145000,1.38 TỶ,0,0,22/03/2024
BMC,19.3,0.10 (0.52 %),19.2,19.25,19.3,19.05,25500,0.49 TỶ,0,0,22/03/2024
BHN,38.6,0.20 (0.52 %),38.4,38.5,38.6,38.5,700,0.03 TỶ,0,0,22/03/2024
HUB,19.5,0.10 (0.52 %),19.4,19.45,20.0,19.35,84500,1.66 TỶ,0,0,22/03/2024
CMG,40.0,0.20 (0.50 %),39.8,39.6,40.4,38.5,292400,11.49 TỶ,70000,2786000000,22/03/2024
DGC,123.6,0.60 (0.49 %),123.0,123.0,124.5,121.3,2312600,283.65 TỶ,655000,86198000000,22/03/2024
STB,31.65,0.15 (0.48 %),31.5,31.65,32.4,31.55,32805000,"1,049.09 TỶ",236900,7542120000,22/03/2024
HHP,10.6,0.05 (0.47 %),10.55,10.7,10.7,10.5,398200,4.21 TỶ,0,0,22/03/2024
QBS,2.15,0.01 (0.47 %),2.14,2.14,2.18,2.14,203600,0.44 TỶ,0,0,22/03/2024
BWE,43.2,0.20 (0.47 %),43.0,43.0,43.4,42.9,230900,9.96 TỶ,0,0,22/03/2024
TDM,44.0,0.20 (0.46 %),43.8,43.5,44.0,43.5,57400,2.52 TỶ,0,0,22/03/2024
ASM,12.3,0.05 (0.41 %),12.25,12.4,12.45,12.15,3551400,43.53 TỶ,0,0,22/03/2024
SSI,37.8,0.15 (0.40 %),37.65,37.8,38.45,37.6,29818700,"1,130.8 TỶ",77000,3066320000,22/03/2024
VCG,25.65,0.10 (0.39 %),25.55,25.9,26.3,25.55,13112400,339.58 TỶ,300000,7200000000,22/03/2024
ACL,13.0,0.05 (0.39 %),12.95,12.8,13.05,12.8,23800,0.31 TỶ,0,0,22/03/2024
POM,5.32,0.02 (0.38 %),5.3,5.3,5.4,5.28,1920800,10.24 TỶ,0,0,22/03/2024
NLG,43.45,0.15 (0.35 %),43.3,43.4,43.95,42.9,4160300,180.73 TỶ,0,0,22/03/2024
HID,2.95,0.01 (0.34 %),2.94,2.96,2.96,2.91,74900,0.22 TỶ,0,0,22/03/2024
ITA,6.09,0.02 (0.33 %),6.07,6.09,6.17,6.05,3334800,20.36 TỶ,0,0,22/03/2024
SAM,6.56,0.02 (0.31 %),6.54,6.54,6.69,6.54,360400,2.38 TỶ,0,0,22/03/2024
DHA,50.0,0.15 (0.30 %),49.85,49.85,50.2,49.55,104300,5.2 TỶ,0,0,22/03/2024
HDC,34.8,0.10 (0.29 %),34.7,35.15,35.25,34.2,7098600,246.72 TỶ,0,0,22/03/2024
ORS,17.45,0.05 (0.29 %),17.4,17.6,17.75,17.2,4166500,72.79 TỶ,0,0,22/03/2024
VPB,18.8,0.05 (0.27 %),18.75,18.9,19.0,18.65,14969100,281.74 TỶ,7033100,133845500000,22/03/2024
GMD,78.6,0.20 (0.26 %),78.4,79.0,79.2,77.7,1198000,93.76 TỶ,77000,6074760000,22/03/2024
CDC,20.25,0.05 (0.25 %),20.2,20.2,20.25,19.9,469900,9.47 TỶ,0,0,22/03/2024
SGR,20.85,0.05 (0.24 %),20.8,20.8,21.05,20.45,80100,1.67 TỶ,0,0,22/03/2024
TNH,22.85,0.05 (0.22 %),22.8,22.9,23.65,22.7,1111700,25.67 TỶ,0,0,22/03/2024
NCT,92.4,0.20 (0.22 %),92.2,92.2,92.5,92.0,8300,0.77 TỶ,0,0,22/03/2024
VIC,46.6,0.10 (0.22 %),46.5,46.5,46.7,46.05,5198400,240.98 TỶ,441700,20766990000,22/03/2024
PAN,24.05,0.05 (0.21 %),24.0,24.1,24.3,23.85,1786200,42.88 TỶ,0,0,22/03/2024
HAP,4.81,0.01 (0.21 %),4.8,4.83,4.83,4.77,460100,2.2 TỶ,0,0,22/03/2024
VND,24.3,0.05 (0.21 %),24.25,24.4,24.65,24.05,37123800,904.44 TỶ,0,0,22/03/2024
AAT,5.33,0.01 (0.19 %),5.32,5.35,5.38,5.3,60100,0.32 TỶ,0,0,22/03/2024
SAB,57.3,0.10 (0.17 %),57.2,57.5,57.6,57.1,698100,40.02 TỶ,120800,6886440000,22/03/2024
HII,6.16,0.01 (0.16 %),6.15,6.15,6.18,6.14,112100,0.69 TỶ,0,0,22/03/2024
PHR,64.0,0.10 (0.16 %),63.9,63.5,64.5,62.5,1321500,83.49 TỶ,0,0,22/03/2024
SBA,32.3,0.05 (0.16 %),32.25,33.0,33.2,32.3,17000,0.56 TỶ,0,0,22/03/2024
IMP,69.3,0.10 (0.14 %),69.2,69.5,69.5,68.4,18800,1.3 TỶ,0,0,22/03/2024
TLH,8.8,0.01 (0.11 %),8.79,8.8,8.94,8.6,1935700,16.96 TỶ,0,0,22/03/2024
HRC,48.1,0.05 (0.10 %),48.05,48.05,48.1,48.05,400,0.02 TỶ,0,0,22/03/2024
TLG,49.85,0.05 (0.10 %),49.8,49.8,50.0,49.2,91700,4.55 TỶ,0,0,22/03/2024
OPC,23.9,0.00 (0.00 %),23.9,23.95,24.0,23.9,1600,0.04 TỶ,0,0,22/03/2024
NHT,12.0,0.00 (0.00 %),12.0,12.0,12.0,12.0,2300,0.03 TỶ,0,0,22/03/2024
TIX,36.5,0.00 (0.00 %),36.5,36.5,36.5,36.5,0,0 TỶ,0,0,22/03/2024
TBC,39.0,0.00 (0.00 %),39.0,38.8,39.0,38.8,16100,0.63 TỶ,0,0,22/03/2024
HVX,2.9,0.00 (0.00 %),2.9,2.89,2.9,2.89,28800,0.08 TỶ,0,0,22/03/2024
SFI,36.95,0.00 (0.00 %),36.95,37.2,37.2,36.95,5400,0.2 TỶ,0,0,22/03/2024
SGN,72.8,0.00 (0.00 %),72.8,73.1,73.1,72.8,11900,0.87 TỶ,0,0,22/03/2024
TLD,5.27,0.00 (0.00 %),5.27,5.26,5.28,5.24,137400,0.72 TỶ,0,0,22/03/2024
SHP,33.5,0.00 (0.00 %),33.5,33.5,33.5,33.1,2300,0.08 TỶ,0,0,22/03/2024
NVL,17.1,0.00 (0.00 %),17.1,17.35,17.45,16.95,29115700,499.7 TỶ,0,0,22/03/2024
SHI,14.9,0.00 (0.00 %),14.9,14.6,14.9,14.6,335200,4.91 TỶ,0,0,22/03/2024
PPC,13.55,0.00 (0.00 %),13.55,13.55,13.65,13.55,124800,1.7 TỶ,0,0,22/03/2024
SFC,22.0,0.00 (0.00 %),22.0,22.0,22.0,22.0,200,0 TỶ,0,0,22/03/2024
PTB,64.7,0.00 (0.00 %),64.7,64.7,65.3,63.3,467000,29.91 TỶ,0,0,22/03/2024
MIG,18.2,0.00 (0.00 %),18.2,18.7,18.7,17.95,404700,7.33 TỶ,0,0,22/03/2024
PMG,8.7,0.00 (0.00 %),8.7,8.7,8.7,8.7,0,0 TỶ,0,0,22/03/2024
PJT,10.5,0.00 (0.00 %),10.5,10.5,10.5,10.5,3000,0.03 TỶ,0,0,22/03/2024
STG,47.75,0.00 (0.00 %),47.75,47.75,47.75,47.75,0,0 TỶ,0,0,22/03/2024
MDG,12.5,0.00 (0.00 %),12.5,12.5,12.5,12.5,200,0 TỶ,0,0,22/03/2024
SVI,74.3,0.00 (0.00 %),74.3,74.3,74.3,74.3,0,0 TỶ,0,0,22/03/2024
PGI,24.5,0.00 (0.00 %),24.5,24.5,24.5,24.5,700,0.02 TỶ,0,0,22/03/2024
HVN,13.4,0.00 (0.00 %),13.4,13.4,13.45,13.3,644700,8.62 TỶ,1159000,15560650000,22/03/2024
PGC,14.7,0.00 (0.00 %),14.7,14.7,14.8,14.65,9600,0.14 TỶ,0,0,22/03/2024
TDC,9.22,0.00 (0.00 %),9.22,9.27,9.33,9.2,368500,3.41 TỶ,0,0,22/03/2024
LEC,6.12,0.00 (0.00 %),6.12,6.12,6.12,6.12,0,0 TỶ,0,0,22/03/2024
TDW,46.1,0.00 (0.00 %),46.1,46.1,46.1,46.1,0,0 TỶ,0,0,22/03/2024
PNC,8.9,0.00 (0.00 %),8.9,8.9,8.9,8.9,0,0 TỶ,0,0,22/03/2024
SPM,11.2,0.00 (0.00 %),11.2,11.2,11.4,11.2,2500,0.03 TỶ,0,0,22/03/2024
SBT,12.45,0.00 (0.00 %),12.45,12.5,12.55,12.35,4254800,52.91 TỶ,4500000,56025000000,22/03/2024
SBV,11.15,0.00 (0.00 %),11.15,11.1,11.15,11.0,7700,0.09 TỶ,0,0,22/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,0,0 TỶ,0,0,22/03/2024
RAL,125.0,0.00 (0.00 %),125.0,124.8,125.0,122.5,35600,4.4 TỶ,0,0,22/03/2024
NO1,8.8,0.00 (0.00 %),8.8,8.8,8.82,8.45,336900,2.91 TỶ,0,0,22/03/2024
TRC,38.8,0.00 (0.00 %),38.8,37.75,38.8,37.75,700,0.03 TỶ,0,0,22/03/2024
HU1,5.88,0.00 (0.00 %),5.88,5.57,6.29,5.57,12700,0.08 TỶ,0,0,22/03/2024
DAT,9.87,0.00 (0.00 %),9.87,9.87,9.87,9.87,0,0 TỶ,0,0,22/03/2024
DBC,31.55,0.00 (0.00 %),31.55,31.7,32.0,31.35,12661200,400.13 TỶ,600000,18930000000,22/03/2024
DBT,12.4,0.00 (0.00 %),12.4,12.45,12.5,12.35,7200,0.09 TỶ,0,0,22/03/2024
DPM,35.5,0.00 (0.00 %),35.5,35.6,35.75,35.15,2542900,90.16 TỶ,0,0,22/03/2024
VDS,22.3,0.00 (0.00 %),22.3,22.45,22.9,21.9,2518800,56.11 TỶ,0,0,22/03/2024
VCF,190.0,0.00 (0.00 %),190.0,190.0,190.0,190.0,0,0 TỶ,0,0,22/03/2024
DAG,3.15,0.00 (0.00 %),3.15,3.15,3.17,3.14,263400,0.83 TỶ,0,0,22/03/2024
DRL,66.5,0.00 (0.00 %),66.5,66.3,66.5,66.2,9200,0.61 TỶ,0,0,22/03/2024
DTL,14.3,0.00 (0.00 %),14.3,14.3,14.3,14.3,300,0 TỶ,0,0,22/03/2024
DTT,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,22/03/2024
FDC,13.3,0.00 (0.00 %),13.3,13.3,13.3,13.3,100,0 TỶ,0,0,22/03/2024
FIR,9.58,0.00 (0.00 %),9.58,9.8,9.81,9.44,1466700,14.13 TỶ,0,0,22/03/2024
TTF,4.56,0.00 (0.00 %),4.56,4.57,4.59,4.49,2309200,10.45 TỶ,0,0,22/03/2024
DSN,56.6,0.00 (0.00 %),56.6,56.8,56.8,56.2,13000,0.73 TỶ,0,0,22/03/2024
VIX,20.15,0.00 (0.00 %),20.15,20.4,20.7,19.9,39365100,800.96 TỶ,106600,1998750000,22/03/2024
ABR,12.9,0.00 (0.00 %),12.9,12.7,12.9,12.7,900,0.01 TỶ,0,0,22/03/2024
ADP,23.6,0.00 (0.00 %),23.6,23.6,23.6,23.6,300,0.01 TỶ,0,0,22/03/2024
VSI,18.5,0.00 (0.00 %),18.5,18.5,18.5,18.5,100,0 TỶ,0,0,22/03/2024
BCM,65.7,0.00 (0.00 %),65.7,66.0,66.1,65.1,1195100,78.36 TỶ,0,0,22/03/2024
VPS,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,700,0.01 TỶ,0,0,22/03/2024
VPI,59.5,0.00 (0.00 %),59.5,59.4,59.9,59.3,1315000,78.4 TỶ,0,0,22/03/2024
BTT,32.7,0.00 (0.00 %),32.7,32.7,32.7,32.7,0,0 TỶ,0,0,22/03/2024
C47,6.8,0.00 (0.00 %),6.8,6.95,6.95,6.74,113100,0.77 TỶ,0,0,22/03/2024
VNS,13.0,0.00 (0.00 %),13.0,13.0,13.0,12.95,8900,0.12 TỶ,0,0,22/03/2024
CLC,39.5,0.00 (0.00 %),39.5,39.1,39.5,39.1,200,0.01 TỶ,0,0,22/03/2024
CLW,32.5,0.00 (0.00 %),32.5,32.5,32.5,32.5,0,0 TỶ,0,0,22/03/2024
CMV,9.1,0.00 (0.00 %),9.1,9.1,9.1,9.1,0,0 TỶ,0,0,22/03/2024
VNG,9.1,0.00 (0.00 %),9.1,9.1,9.1,8.83,8000,0.07 TỶ,0,0,22/03/2024
COM,33.25,0.00 (0.00 %),33.25,33.25,33.25,33.25,0,0 TỶ,0,0,22/03/2024
VMD,17.05,0.00 (0.00 %),17.05,17.1,17.1,17.0,3100,0.05 TỶ,0,0,22/03/2024
DMC,64.0,0.00 (0.00 %),64.0,64.0,64.0,64.0,1300,0.08 TỶ,0,0,22/03/2024
TTE,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,0,0 TỶ,0,0,22/03/2024
TMP,72.8,0.00 (0.00 %),72.8,72.8,72.8,72.8,0,0 TỶ,0,0,22/03/2024
HTI,17.3,0.00 (0.00 %),17.3,17.3,17.4,17.3,26800,0.46 TỶ,0,0,22/03/2024
TNC,61.9,0.00 (0.00 %),61.9,61.9,61.9,61.9,0,0 TỶ,0,0,22/03/2024
HMC,12.05,0.00 (0.00 %),12.05,12.05,12.05,11.9,21900,0.26 TỶ,0,0,22/03/2024
HHV,15.5,0.00 (0.00 %),15.5,15.65,15.8,15.45,14815500,231.1 TỶ,0,0,22/03/2024
TNI,2.79,0.00 (0.00 %),2.79,2.79,2.82,2.78,186900,0.52 TỶ,0,0,22/03/2024
TPB,18.75,0.00 (0.00 %),18.75,18.8,19.25,18.65,17965600,340.41 TỶ,165900,3217280000,22/03/2024
HAS,7.0,0.00 (0.00 %),7.0,7.0,7.0,7.0,100,0 TỶ,0,0,22/03/2024
SJD,14.95,0.00 (0.00 %),14.95,14.95,15.0,14.9,60800,0.91 TỶ,0,0,22/03/2024
GVR,33.25,0.00 (0.00 %),33.25,33.4,33.7,32.75,5647400,186.77 TỶ,0,0,22/03/2024
GSP,12.05,0.00 (0.00 %),12.05,12.1,12.15,12.0,171600,2.07 TỶ,0,0,22/03/2024
SMA,9.8,0.00 (0.00 %),9.8,9.8,9.8,9.8,100,0 TỶ,0,0,22/03/2024
GMC,9.0,0.00 (0.00 %),9.0,8.46,9.1,8.46,11000,0.1 TỶ,0,0,22/03/2024
TSC,3.64,0.00 (0.00 %),3.64,3.66,3.66,3.59,794100,2.88 TỶ,0,0,22/03/2024
DHM,9.74,-0.01 (-0.10 %),9.75,9.67,9.74,9.6,20800,0.2 TỶ,0,0,22/03/2024
VCA,9.37,-0.01 (-0.11 %),9.38,9.36,9.37,9.36,200,0 TỶ,0,0,22/03/2024
TEG,8.79,-0.01 (-0.11 %),8.8,8.8,8.88,8.51,55000,0.49 TỶ,0,0,22/03/2024
MSH,43.8,-0.05 (-0.11 %),43.85,43.85,43.85,43.3,72300,3.15 TỶ,0,0,22/03/2024
TRA,81.9,-0.10 (-0.12 %),82.0,82.0,82.0,81.6,600,0.05 TỶ,0,0,22/03/2024
THG,40.9,-0.05 (-0.12 %),40.95,40.9,41.1,40.55,70900,2.89 TỶ,0,0,22/03/2024
SCR,7.75,-0.01 (-0.13 %),7.76,7.81,7.86,7.67,5170000,39.98 TỶ,0,0,22/03/2024
DXS,7.39,-0.01 (-0.14 %),7.4,7.39,7.54,7.3,2210500,16.33 TỶ,0,0,22/03/2024
TDP,33.85,-0.05 (-0.15 %),33.9,33.5,33.85,33.3,80100,2.68 TỶ,0,0,22/03/2024
KHG,6.38,-0.01 (-0.16 %),6.39,6.4,6.48,6.27,5691100,36.2 TỶ,0,0,22/03/2024
CIG,5.89,-0.01 (-0.17 %),5.9,5.9,5.95,5.7,106900,0.63 TỶ,0,0,22/03/2024
AST,57.7,-0.10 (-0.17 %),57.8,57.8,58.0,57.6,26500,1.53 TỶ,0,0,22/03/2024
PET,28.85,-0.05 (-0.17 %),28.9,28.9,29.05,28.6,682000,19.67 TỶ,0,0,22/03/2024
PC1,28.5,-0.05 (-0.18 %),28.55,28.65,29.15,28.35,8840100,254.03 TỶ,25000,740000000,22/03/2024
