STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
GMH,11.3,0.50 (4.63 %),10.8,10.8,11.3,10.65,132200,1.44 TỶ,0,0,14/03/2024
GDT,26.5,1.10 (4.33 %),25.4,25.9,26.7,25.55,147900,3.88 TỶ,0,0,14/03/2024
DHC,46.0,1.90 (4.31 %),44.1,43.8,47.15,43.8,1161800,53.31 TỶ,0,0,14/03/2024
COM,37.0,1.50 (4.23 %),35.5,37.0,37.0,37.0,100,0 TỶ,0,0,14/03/2024
FCN,16.25,0.65 (4.17 %),15.6,15.65,16.3,15.5,6248100,99.78 TỶ,0,0,14/03/2024
VTO,11.0,0.40 (3.77 %),10.6,10.65,11.3,10.6,1598800,17.85 TỶ,0,0,14/03/2024
HAX,15.15,0.55 (3.77 %),14.6,14.7,15.45,14.65,2081400,31.53 TỶ,0,0,14/03/2024
VIX,20.8,0.70 (3.48 %),20.1,20.15,21.45,20.0,46825800,971.29 TỶ,1020000,19394000000,14/03/2024
NHA,19.55,0.65 (3.44 %),18.9,19.25,19.8,19.15,928300,18.02 TỶ,0,0,14/03/2024
TCM,46.4,1.50 (3.34 %),44.9,45.0,46.8,44.8,1908200,87.57 TỶ,0,0,14/03/2024
NHT,12.5,0.40 (3.31 %),12.1,12.3,12.5,12.2,4100,0.05 TỶ,0,0,14/03/2024
PVP,14.15,0.45 (3.28 %),13.7,13.7,14.45,13.7,2418800,34.24 TỶ,0,0,14/03/2024
DXV,3.85,0.12 (3.22 %),3.73,3.76,3.85,3.76,32400,0.12 TỶ,0,0,14/03/2024
KBC,33.95,1.05 (3.19 %),32.9,33.2,35.0,33.2,24486000,839.1 TỶ,20000,612000000,14/03/2024
SRF,9.5,0.28 (3.04 %),9.22,9.23,9.65,8.9,40300,0.37 TỶ,0,0,14/03/2024
DPR,39.45,1.15 (3.00 %),38.3,38.4,40.35,38.3,2229800,87.41 TỶ,0,0,14/03/2024
TV2,43.5,1.25 (2.96 %),42.25,43.5,44.4,43.3,1819900,79.87 TỶ,20000,846000000,14/03/2024
VSC,22.7,0.65 (2.95 %),22.05,22.1,22.9,21.95,8168900,183.32 TỶ,0,0,14/03/2024
ASG,22.0,0.60 (2.80 %),21.4,22.0,22.0,22.0,100,0 TỶ,0,0,14/03/2024
NHH,19.25,0.50 (2.67 %),18.75,18.8,19.45,18.75,2367100,45.19 TỶ,0,0,14/03/2024
HT1,13.6,0.35 (2.64 %),13.25,13.3,14.0,13.2,1038800,14.06 TỶ,0,0,14/03/2024
BMI,23.8,0.60 (2.59 %),23.2,23.2,23.8,23.2,326000,7.65 TỶ,0,0,14/03/2024
EVG,5.57,0.14 (2.58 %),5.43,5.54,5.65,5.45,1999400,11.11 TỶ,0,0,14/03/2024
PET,28.3,0.70 (2.54 %),27.6,27.8,28.5,27.45,2286200,64.41 TỶ,0,0,14/03/2024
GAS,81.0,2.00 (2.53 %),79.0,79.7,81.4,79.4,3837000,309.63 TỶ,0,0,14/03/2024
SGT,12.2,0.30 (2.52 %),11.9,11.9,12.5,11.9,58600,0.72 TỶ,0,0,14/03/2024
VOS,12.2,0.30 (2.52 %),11.9,11.85,12.45,11.85,4480400,54.78 TỶ,0,0,14/03/2024
GSP,12.3,0.30 (2.50 %),12.0,12.05,12.5,12.0,516100,6.36 TỶ,0,0,14/03/2024
HCD,10.45,0.25 (2.45 %),10.2,10.25,10.7,10.15,1377200,14.48 TỶ,0,0,14/03/2024
APG,15.05,0.35 (2.38 %),14.7,14.7,15.2,14.65,653900,9.8 TỶ,700000,9590000000,14/03/2024
MSH,43.8,1.00 (2.34 %),42.8,42.95,44.15,42.95,313200,13.63 TỶ,0,0,14/03/2024
NAF,15.45,0.35 (2.32 %),15.1,15.2,15.45,15.1,229100,3.5 TỶ,0,0,14/03/2024
ORS,18.3,0.40 (2.23 %),17.9,18.2,18.6,17.75,13145800,240.28 TỶ,0,0,14/03/2024
VIP,11.45,0.25 (2.23 %),11.2,11.2,11.6,11.15,742100,8.49 TỶ,0,0,14/03/2024
ASM,11.7,0.25 (2.18 %),11.45,11.55,11.8,11.55,6122800,71.55 TỶ,0,0,14/03/2024
BAF,28.2,0.60 (2.17 %),27.6,27.75,28.25,27.3,5889000,164.1 TỶ,0,0,14/03/2024
TVB,8.07,0.17 (2.15 %),7.9,7.98,8.18,7.9,1335100,10.73 TỶ,0,0,14/03/2024
KSB,26.2,0.55 (2.14 %),25.65,25.8,26.2,25.55,3783000,98.29 TỶ,0,0,14/03/2024
HDC,31.2,0.65 (2.13 %),30.55,30.9,31.3,30.7,3044400,94.39 TỶ,81000,2511000000,14/03/2024
VIC,45.95,0.95 (2.11 %),45.0,45.2,46.85,45.0,6021400,277 TỶ,0,0,14/03/2024
PTB,64.3,1.30 (2.06 %),63.0,63.2,65.7,63.0,1049500,67.97 TỶ,0,0,14/03/2024
HDG,29.8,0.60 (2.05 %),29.2,29.75,30.25,29.5,6567900,196.23 TỶ,0,0,14/03/2024
SAM,6.62,0.13 (2.00 %),6.49,6.51,6.7,6.48,815000,5.42 TỶ,0,0,14/03/2024
CRE,8.57,0.16 (1.90 %),8.41,8.4,8.61,8.4,962400,8.22 TỶ,0,0,14/03/2024
DIG,27.5,0.50 (1.85 %),27.0,27.3,27.8,27.0,35281500,967.66 TỶ,0,0,14/03/2024
CSM,13.9,0.25 (1.83 %),13.65,13.7,13.9,13.6,54700,0.75 TỶ,0,0,14/03/2024
HAH,45.0,0.80 (1.81 %),44.2,44.3,45.95,44.0,5016800,225.83 TỶ,0,0,14/03/2024
CKG,22.6,0.40 (1.80 %),22.2,22.65,22.95,22.2,122100,2.76 TỶ,0,0,14/03/2024
ADG,19.85,0.35 (1.79 %),19.5,19.55,19.85,19.05,3700,0.07 TỶ,0,0,14/03/2024
ABT,38.0,0.65 (1.74 %),37.35,37.4,38.05,37.35,15200,0.58 TỶ,0,0,14/03/2024
PTL,4.1,0.07 (1.74 %),4.03,4.09,4.31,4.06,158400,0.66 TỶ,0,0,14/03/2024
CTD,77.0,1.30 (1.72 %),75.7,75.7,77.7,75.7,3248300,248.67 TỶ,0,0,14/03/2024
VPS,9.4,0.15 (1.62 %),9.25,9.4,9.4,9.4,2100,0.02 TỶ,0,0,14/03/2024
PSH,7.8,0.12 (1.56 %),7.68,7.79,7.87,7.72,685100,5.33 TỶ,0,0,14/03/2024
GVR,32.8,0.50 (1.55 %),32.3,32.3,33.15,31.8,4827500,156.66 TỶ,0,0,14/03/2024
VPG,16.55,0.25 (1.53 %),16.3,16.35,16.85,16.35,1031100,17.1 TỶ,0,0,14/03/2024
TN1,13.7,0.20 (1.48 %),13.5,13.5,13.7,13.5,200,0 TỶ,0,0,14/03/2024
VCF,194.5,2.80 (1.46 %),191.7,191.5,194.5,191.5,1000,0.19 TỶ,0,0,14/03/2024
DHM,9.76,0.14 (1.46 %),9.62,9.79,9.8,9.47,36100,0.35 TỶ,0,0,14/03/2024
LM8,14.0,0.20 (1.45 %),13.8,13.7,14.0,13.7,2200,0.03 TỶ,0,0,14/03/2024
TRC,38.75,0.55 (1.44 %),38.2,38.6,39.0,38.2,11800,0.46 TỶ,0,0,14/03/2024
FMC,50.3,0.70 (1.41 %),49.6,49.65,51.0,49.65,182200,9.14 TỶ,0,0,14/03/2024
HHP,10.9,0.15 (1.40 %),10.75,10.75,11.2,10.65,578300,6.32 TỶ,0,0,14/03/2024
VDS,22.0,0.30 (1.38 %),21.7,22.0,22.55,21.85,2624300,58.45 TỶ,0,0,14/03/2024
HQC,4.41,0.06 (1.38 %),4.35,4.4,4.55,4.36,16069400,71.47 TỶ,0,0,14/03/2024
NTL,35.6,0.45 (1.28 %),35.15,35.2,35.9,34.8,790500,27.96 TỶ,0,0,14/03/2024
SRC,29.35,0.35 (1.21 %),29.0,29.0,29.35,29.0,2200,0.06 TỶ,0,0,14/03/2024
HTG,33.7,0.40 (1.20 %),33.3,33.3,33.7,32.9,18500,0.61 TỶ,0,0,14/03/2024
VCI,52.2,0.60 (1.16 %),51.6,52.1,53.8,51.4,10358700,543.3 TỶ,0,0,14/03/2024
REE,64.3,0.70 (1.10 %),63.6,64.2,64.8,63.7,1256100,80.7 TỶ,20000,1278000000,14/03/2024
TTF,4.68,0.05 (1.08 %),4.63,4.7,4.7,4.6,1865900,8.7 TỶ,0,0,14/03/2024
VFG,56.3,0.60 (1.08 %),55.7,57.0,57.0,55.8,39100,2.2 TỶ,0,0,14/03/2024
PGC,14.7,0.15 (1.03 %),14.55,14.75,14.75,14.65,21100,0.31 TỶ,0,0,14/03/2024
SJS,76.2,0.70 (0.93 %),75.5,75.5,77.0,74.8,224500,17.1 TỶ,0,0,14/03/2024
CMX,9.0,0.08 (0.90 %),8.92,9.02,9.06,8.9,849300,7.63 TỶ,0,0,14/03/2024
SVT,11.3,0.10 (0.89 %),11.2,11.75,11.75,11.2,16100,0.18 TỶ,0,0,14/03/2024
BKG,4.58,0.04 (0.88 %),4.54,4.65,4.65,4.51,580800,2.64 TỶ,0,0,14/03/2024
DVP,71.6,0.60 (0.85 %),71.0,71.0,72.8,71.0,11200,0.8 TỶ,0,0,14/03/2024
VRC,12.1,0.10 (0.83 %),12.0,12.8,12.8,11.2,464400,5.62 TỶ,0,0,14/03/2024
SBT,12.35,0.10 (0.82 %),12.25,12.3,12.5,12.2,8756700,108.19 TỶ,25000,312500000,14/03/2024
SVD,2.48,0.02 (0.81 %),2.46,2.45,2.49,2.43,27400,0.07 TỶ,0,0,14/03/2024
ACC,12.6,0.10 (0.80 %),12.5,12.5,12.65,12.5,14700,0.19 TỶ,0,0,14/03/2024
ICT,12.65,0.10 (0.80 %),12.55,13.2,13.2,12.65,81900,1.04 TỶ,0,0,14/03/2024
DGC,128.2,1.00 (0.79 %),127.2,128.9,131.5,127.1,3447700,444.24 TỶ,0,0,14/03/2024
SCS,80.6,0.60 (0.75 %),80.0,80.0,81.0,80.0,58200,4.7 TỶ,0,0,14/03/2024
LIX,67.6,0.50 (0.75 %),67.1,67.1,68.0,66.5,49500,3.34 TỶ,0,0,14/03/2024
CLL,41.05,0.30 (0.74 %),40.75,42.1,42.85,41.05,4000,0.17 TỶ,0,0,14/03/2024
TRA,82.5,0.60 (0.73 %),81.9,82.0,82.5,82.0,800,0.07 TỶ,0,0,14/03/2024
SZL,41.3,0.30 (0.73 %),41.0,41.0,41.4,41.0,12700,0.52 TỶ,0,0,14/03/2024
HHS,8.39,0.06 (0.72 %),8.33,8.49,8.55,8.33,1998700,16.84 TỶ,0,0,14/03/2024
SVC,28.2,0.20 (0.71 %),28.0,28.0,28.2,27.5,2300,0.06 TỶ,0,0,14/03/2024
TMT,14.2,0.10 (0.71 %),14.1,14.05,14.2,13.7,9500,0.13 TỶ,0,0,14/03/2024
PLX,37.35,0.25 (0.67 %),37.1,37.25,37.95,37.05,2856400,107.21 TỶ,0,0,14/03/2024
VAF,15.0,0.10 (0.67 %),14.9,14.7,15.0,14.35,7200,0.11 TỶ,0,0,14/03/2024
TDC,9.17,0.06 (0.66 %),9.11,9.12,9.3,9.1,393500,3.61 TỶ,0,0,14/03/2024
VCG,24.55,0.15 (0.61 %),24.4,24.5,24.75,24.35,6350700,155.79 TỶ,333000,7992000000,14/03/2024
IMP,66.6,0.40 (0.60 %),66.2,66.2,66.6,66.1,7800,0.52 TỶ,0,0,14/03/2024
KMR,3.54,0.02 (0.57 %),3.52,3.52,3.54,3.51,62800,0.22 TỶ,0,0,14/03/2024
JVC,3.62,0.02 (0.56 %),3.6,3.6,3.63,3.57,353400,1.27 TỶ,0,0,14/03/2024
TNT,5.5,0.03 (0.55 %),5.47,5.59,5.59,5.45,461000,2.52 TỶ,0,0,14/03/2024
UIC,37.6,0.20 (0.53 %),37.4,37.4,38.0,37.4,6200,0.23 TỶ,0,0,14/03/2024
TTA,8.2,0.04 (0.49 %),8.16,8.2,8.25,8.12,512600,4.2 TỶ,0,0,14/03/2024
HAR,4.28,0.02 (0.47 %),4.26,4.3,4.32,4.25,486800,2.09 TỶ,0,0,14/03/2024
BWE,43.7,0.20 (0.46 %),43.5,43.5,44.4,43.4,587800,25.75 TỶ,0,0,14/03/2024
DC4,10.95,0.05 (0.46 %),10.9,11.25,11.25,10.9,181700,2 TỶ,0,0,14/03/2024
LSS,11.75,0.05 (0.43 %),11.7,11.75,11.85,11.55,652500,7.64 TỶ,0,0,14/03/2024
HAG,12.5,0.05 (0.40 %),12.45,12.55,12.8,12.3,16439700,206.53 TỶ,0,0,14/03/2024
TCL,38.6,0.15 (0.39 %),38.45,38.3,38.6,38.3,35200,1.35 TỶ,0,0,14/03/2024
LCG,13.65,0.05 (0.37 %),13.6,13.5,13.85,13.5,8501500,116.2 TỶ,80000,1086000000,14/03/2024
TCT,27.4,0.10 (0.37 %),27.3,29.2,29.2,27.3,61500,1.74 TỶ,0,0,14/03/2024
DSN,56.3,0.20 (0.36 %),56.1,56.2,57.1,56.0,45200,2.56 TỶ,0,0,14/03/2024
THG,42.65,0.15 (0.35 %),42.5,42.6,42.75,42.4,26300,1.12 TỶ,0,0,14/03/2024
TDM,44.0,0.15 (0.34 %),43.85,43.5,44.0,43.5,5700,0.25 TỶ,0,0,14/03/2024
VGC,59.2,0.20 (0.34 %),59.0,59.6,60.0,58.2,1609400,95.24 TỶ,0,0,14/03/2024
LDG,3.02,0.01 (0.33 %),3.01,3.05,3.06,3.0,2324600,7.05 TỶ,0,0,14/03/2024
SKG,15.1,0.05 (0.33 %),15.05,15.1,15.4,14.95,901500,13.65 TỶ,0,0,14/03/2024
PTC,6.05,0.02 (0.33 %),6.03,6.03,6.18,6.0,70800,0.43 TỶ,0,0,14/03/2024
CTI,15.8,0.05 (0.32 %),15.75,15.9,15.9,15.65,535100,8.45 TỶ,0,0,14/03/2024
DAG,3.17,0.01 (0.32 %),3.16,3.2,3.2,3.16,192800,0.61 TỶ,0,0,14/03/2024
NAV,16.15,0.05 (0.31 %),16.1,16.15,16.15,16.1,500,0.01 TỶ,0,0,14/03/2024
KHP,9.88,0.03 (0.30 %),9.85,9.85,9.89,9.85,85500,0.84 TỶ,0,0,14/03/2024
DGW,66.1,0.20 (0.30 %),65.9,66.0,67.4,65.1,3323100,219.45 TỶ,0,0,14/03/2024
S4A,38.0,0.10 (0.26 %),37.9,38.0,38.6,38.0,3100,0.12 TỶ,0,0,14/03/2024
APC,7.78,0.02 (0.26 %),7.76,7.98,7.98,7.77,7500,0.06 TỶ,0,0,14/03/2024
SGR,19.85,0.05 (0.25 %),19.8,19.8,19.85,19.5,39200,0.77 TỶ,0,0,14/03/2024
TCD,8.05,0.02 (0.25 %),8.03,8.1,8.25,8.03,2835200,23.05 TỶ,0,0,14/03/2024
DAH,4.24,0.01 (0.24 %),4.23,4.23,4.25,4.19,320700,1.35 TỶ,0,0,14/03/2024
CCI,22.05,0.05 (0.23 %),22.0,22.05,22.05,22.05,300,0.01 TỶ,0,0,14/03/2024
NLG,44.6,0.10 (0.22 %),44.5,44.6,44.65,43.5,4184600,185.44 TỶ,0,0,14/03/2024
FCM,4.53,0.01 (0.22 %),4.52,4.53,4.53,4.44,123400,0.55 TỶ,0,0,14/03/2024
GEX,22.9,0.05 (0.22 %),22.85,22.95,23.35,22.75,25208500,580.56 TỶ,0,0,14/03/2024
ASP,5.0,0.01 (0.20 %),4.99,5.02,5.02,4.97,44800,0.22 TỶ,0,0,14/03/2024
CVT,29.1,0.05 (0.17 %),29.05,29.25,29.25,29.1,2500,0.07 TỶ,0,0,14/03/2024
ITA,6.08,0.01 (0.16 %),6.07,6.09,6.22,6.06,3560800,21.89 TỶ,0,0,14/03/2024
SHP,33.7,0.05 (0.15 %),33.65,33.65,36.0,33.65,2700,0.09 TỶ,0,0,14/03/2024
CRC,6.82,0.01 (0.15 %),6.81,6.81,6.92,6.71,57600,0.39 TỶ,0,0,14/03/2024
SCR,7.27,0.01 (0.14 %),7.26,7.3,7.37,7.25,2805100,20.51 TỶ,0,0,14/03/2024
CAV,73.1,0.10 (0.14 %),73.0,73.0,73.1,73.0,3200,0.23 TỶ,0,0,14/03/2024
GMC,8.89,0.01 (0.11 %),8.88,8.71,8.89,8.71,17500,0.16 TỶ,0,0,14/03/2024
HVH,5.2,0.00 (0.00 %),5.2,5.21,5.22,5.19,106800,0.56 TỶ,0,0,14/03/2024
BCE,5.99,0.00 (0.00 %),5.99,6.07,6.1,5.99,56300,0.34 TỶ,0,0,14/03/2024
PGI,24.0,0.00 (0.00 %),24.0,24.0,24.0,24.0,0,0 TỶ,0,0,14/03/2024
HU1,5.8,0.00 (0.00 %),5.8,5.8,5.8,5.8,0,0 TỶ,0,0,14/03/2024
OPC,23.2,0.00 (0.00 %),23.2,23.5,23.5,23.2,1200,0.03 TỶ,0,0,14/03/2024
MCP,39.0,0.00 (0.00 %),39.0,39.0,39.0,39.0,0,0 TỶ,0,0,14/03/2024
PGV,21.95,0.00 (0.00 %),21.95,21.9,22.0,21.7,15300,0.33 TỶ,0,0,14/03/2024
MDG,12.95,0.00 (0.00 %),12.95,12.95,12.95,12.95,0,0 TỶ,0,0,14/03/2024
PHC,7.09,0.00 (0.00 %),7.09,7.09,7.17,7.08,157800,1.12 TỶ,0,0,14/03/2024
POW,11.6,0.00 (0.00 %),11.6,11.6,11.7,11.55,6975100,81.08 TỶ,270000,3132000000,14/03/2024
TPC,5.5,0.00 (0.00 %),5.5,5.5,5.5,5.5,0,0 TỶ,0,0,14/03/2024
APH,8.09,0.00 (0.00 %),8.09,8.11,8.17,8.03,858300,6.95 TỶ,0,0,14/03/2024
LEC,6.37,0.00 (0.00 %),6.37,6.37,6.37,6.37,0,0 TỶ,0,0,14/03/2024
LGC,59.8,0.00 (0.00 %),59.8,59.8,59.8,59.8,0,0 TỶ,0,0,14/03/2024
KHG,6.08,0.00 (0.00 %),6.08,6.1,6.14,6.02,2944300,17.88 TỶ,0,0,14/03/2024
MIG,17.9,0.00 (0.00 %),17.9,17.85,17.95,17.85,261800,4.68 TỶ,0,0,14/03/2024
NNC,17.5,0.00 (0.00 %),17.5,17.5,17.65,17.5,9900,0.17 TỶ,0,0,14/03/2024
ILB,30.5,0.00 (0.00 %),30.5,30.7,30.8,30.5,5400,0.17 TỶ,0,0,14/03/2024
TYA,10.05,0.00 (0.00 %),10.05,10.05,10.05,10.05,1100,0.01 TỶ,0,0,14/03/2024
PJT,10.5,0.00 (0.00 %),10.5,10.5,10.5,10.5,0,0 TỶ,0,0,14/03/2024
TVT,17.4,0.00 (0.00 %),17.4,17.4,17.4,17.4,2800,0.05 TỶ,0,0,14/03/2024
PLP,5.13,0.00 (0.00 %),5.13,5.12,5.18,5.12,87100,0.45 TỶ,0,0,14/03/2024
L10,19.2,0.00 (0.00 %),19.2,19.2,19.2,19.2,0,0 TỶ,0,0,14/03/2024
PNC,8.87,0.00 (0.00 %),8.87,8.87,8.87,8.87,0,0 TỶ,0,0,14/03/2024
PMG,9.0,0.00 (0.00 %),9.0,9.0,9.0,9.0,0,0 TỶ,0,0,14/03/2024
TLG,49.2,0.00 (0.00 %),49.2,49.3,49.45,48.8,174600,8.57 TỶ,0,0,14/03/2024
TTE,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,0,0 TỶ,0,0,14/03/2024
BHN,39.0,0.00 (0.00 %),39.0,39.0,39.0,39.0,100,0 TỶ,0,0,14/03/2024
NCT,91.0,0.00 (0.00 %),91.0,91.0,91.8,90.6,15600,1.42 TỶ,0,0,14/03/2024
TNI,2.81,0.00 (0.00 %),2.81,2.8,2.83,2.77,212800,0.59 TỶ,0,0,14/03/2024
FPT,117.0,0.00 (0.00 %),117.0,118.5,118.5,115.7,3463000,405.68 TỶ,2752401,344325348900,14/03/2024
HTL,15.3,0.00 (0.00 %),15.3,15.3,15.3,15.3,1400,0.02 TỶ,0,0,14/03/2024
FDC,12.9,0.00 (0.00 %),12.9,12.9,12.9,12.9,700,0.01 TỶ,0,0,14/03/2024
STG,47.75,0.00 (0.00 %),47.75,47.75,47.75,47.75,0,0 TỶ,0,0,14/03/2024
EVE,14.3,0.00 (0.00 %),14.3,14.3,14.35,14.25,74000,1.06 TỶ,0,0,14/03/2024
ABR,12.5,0.00 (0.00 %),12.5,12.45,12.5,12.45,1900,0.02 TỶ,0,0,14/03/2024
DXS,6.98,0.00 (0.00 %),6.98,7.07,7.07,6.92,1522300,10.66 TỶ,0,0,14/03/2024
SVI,70.4,0.00 (0.00 %),70.4,70.4,70.4,70.4,200,0.01 TỶ,0,0,14/03/2024
DTT,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,14/03/2024
DRH,4.7,0.00 (0.00 %),4.7,4.71,4.75,4.66,842300,3.96 TỶ,0,0,14/03/2024
TBC,39.0,0.00 (0.00 %),39.0,39.0,39.4,39.0,24000,0.94 TỶ,0,0,14/03/2024
CDC,20.15,0.00 (0.00 %),20.15,20.15,20.2,19.85,429100,8.61 TỶ,0,0,14/03/2024
TCH,13.1,0.00 (0.00 %),13.1,13.2,13.3,12.95,9058800,118.91 TỶ,0,0,14/03/2024
SSB,22.6,0.00 (0.00 %),22.6,22.6,22.65,22.35,1497900,33.7 TỶ,0,0,14/03/2024
DMC,64.0,0.00 (0.00 %),64.0,65.0,65.0,64.0,4300,0.28 TỶ,0,0,14/03/2024
CHP,29.4,0.00 (0.00 %),29.4,29.15,29.4,29.15,76000,2.23 TỶ,0,0,14/03/2024
ACL,12.9,0.00 (0.00 %),12.9,12.8,13.05,12.7,85800,1.1 TỶ,0,0,14/03/2024
TDG,3.89,0.00 (0.00 %),3.89,3.89,3.95,3.85,109200,0.42 TỶ,0,0,14/03/2024
TDP,33.9,0.00 (0.00 %),33.9,33.5,33.9,33.5,124600,4.19 TỶ,0,0,14/03/2024
TDW,45.65,0.00 (0.00 %),45.65,45.65,45.65,45.65,0,0 TỶ,0,0,14/03/2024
VRE,25.9,0.00 (0.00 %),25.9,26.05,26.4,25.55,12347200,321.72 TỶ,0,0,14/03/2024
AAT,5.35,0.00 (0.00 %),5.35,5.37,5.37,5.32,187100,1 TỶ,0,0,14/03/2024
VSI,17.55,0.00 (0.00 %),17.55,17.55,17.55,17.55,0,0 TỶ,0,0,14/03/2024
TEG,8.9,0.00 (0.00 %),8.9,9.0,9.17,8.89,75300,0.68 TỶ,0,0,14/03/2024
CII,18.5,0.00 (0.00 %),18.5,18.75,18.75,18.45,9686800,180.43 TỶ,0,0,14/03/2024
CMV,9.1,0.00 (0.00 %),9.1,9.11,9.5,9.1,3800,0.03 TỶ,0,0,14/03/2024
TIX,36.5,0.00 (0.00 %),36.5,36.5,36.5,36.5,0,0 TỶ,0,0,14/03/2024
CLW,34.85,0.00 (0.00 %),34.85,34.85,34.85,34.85,0,0 TỶ,0,0,14/03/2024
DLG,2.33,0.00 (0.00 %),2.33,2.32,2.39,2.31,2566300,6.02 TỶ,0,0,14/03/2024
ADP,23.9,0.00 (0.00 %),23.9,23.9,23.9,23.9,0,0 TỶ,0,0,14/03/2024
AST,57.7,0.00 (0.00 %),57.7,57.7,57.7,57.2,19600,1.13 TỶ,0,0,14/03/2024
GTA,14.0,0.00 (0.00 %),14.0,14.0,14.0,14.0,500,0.01 TỶ,0,0,14/03/2024
HMC,12.0,0.00 (0.00 %),12.0,12.0,12.0,12.0,23300,0.28 TỶ,0,0,14/03/2024
SBV,11.15,0.00 (0.00 %),11.15,11.15,11.15,11.15,700,0.01 TỶ,0,0,14/03/2024
SC5,20.5,0.00 (0.00 %),20.5,20.5,20.5,20.5,0,0 TỶ,0,0,14/03/2024
VMD,17.15,0.00 (0.00 %),17.15,17.3,17.3,17.15,2300,0.04 TỶ,0,0,14/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,0,0 TỶ,0,0,14/03/2024
BTT,32.0,0.00 (0.00 %),32.0,32.0,32.0,32.0,0,0 TỶ,0,0,14/03/2024
SFC,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,14/03/2024
SFG,13.8,0.00 (0.00 %),13.8,14.0,14.0,13.7,19500,0.27 TỶ,0,0,14/03/2024
C47,6.75,0.00 (0.00 %),6.75,6.75,6.78,6.7,142500,0.96 TỶ,0,0,14/03/2024
GMD,80.6,0.00 (0.00 %),80.6,81.7,82.2,80.2,1814700,147.2 TỶ,0,0,14/03/2024
RAL,128.0,0.00 (0.00 %),128.0,128.0,128.5,127.6,8300,1.06 TỶ,0,0,14/03/2024
SHA,4.7,0.00 (0.00 %),4.7,4.75,4.75,4.7,7500,0.04 TỶ,0,0,14/03/2024
SMA,9.75,0.00 (0.00 %),9.75,9.75,9.75,9.75,6900,0.07 TỶ,0,0,14/03/2024
TNC,61.9,0.00 (0.00 %),61.9,61.9,61.9,61.9,0,0 TỶ,0,0,14/03/2024
ADS,13.8,0.00 (0.00 %),13.8,14.0,14.1,13.6,1008100,13.96 TỶ,0,0,14/03/2024
VHM,42.9,-0.05 (-0.12 %),42.95,43.4,43.8,42.8,12606200,547.05 TỶ,716100,31071579000,14/03/2024
KOS,39.8,-0.05 (-0.13 %),39.85,39.85,39.9,39.75,275400,10.97 TỶ,48000,1968000000,14/03/2024
DRL,66.4,-0.10 (-0.15 %),66.5,66.5,66.5,66.4,1200,0.08 TỶ,0,0,14/03/2024
KDC,63.2,-0.10 (-0.16 %),63.3,63.5,63.5,62.2,805100,50.75 TỶ,676000,41912000000,14/03/2024
CIG,6.0,-0.01 (-0.17 %),6.01,6.02,6.02,5.97,84200,0.5 TỶ,0,0,14/03/2024
