STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
SBV,11.2,0.20 (1.82 %),11.0,11.0,11.2,11.0,1100,0.01 TỶ,0,0,20/03/2024
PAC,30.95,0.55 (1.81 %),30.4,30.4,30.95,30.2,7200,0.22 TỶ,0,0,20/03/2024
CVT,28.7,0.50 (1.77 %),28.2,28.7,28.7,28.2,3200,0.09 TỶ,0,0,20/03/2024
PNJ,98.2,1.70 (1.76 %),96.5,96.0,98.4,95.1,2095700,203.07 TỶ,500000,51600000000,20/03/2024
OCB,14.5,0.25 (1.75 %),14.25,14.25,14.6,14.15,2981500,43.08 TỶ,0,0,20/03/2024
DIG,30.4,0.50 (1.67 %),29.9,29.85,30.8,29.55,29500600,888.68 TỶ,0,0,20/03/2024
HAH,42.9,0.70 (1.66 %),42.2,42.3,42.95,41.9,1391500,59.16 TỶ,0,0,20/03/2024
SZC,43.15,0.70 (1.65 %),42.45,42.4,43.5,42.05,1098300,46.92 TỶ,0,0,20/03/2024
GAS,81.0,1.30 (1.63 %),79.7,80.0,81.2,79.6,1462300,117.82 TỶ,0,0,20/03/2024
GIL,37.6,0.60 (1.62 %),37.0,36.55,37.75,36.2,1072900,39.81 TỶ,0,0,20/03/2024
DQC,15.8,0.25 (1.61 %),15.55,15.4,15.8,15.3,11300,0.17 TỶ,0,0,20/03/2024
VDS,22.15,0.35 (1.61 %),21.8,21.8,22.3,21.35,1402200,30.66 TỶ,0,0,20/03/2024
KBC,32.9,0.50 (1.54 %),32.4,32.45,32.9,32.05,7099800,230.92 TỶ,30000,904500000,20/03/2024
HTG,33.0,0.50 (1.54 %),32.5,32.6,33.0,32.6,4600,0.15 TỶ,0,0,20/03/2024
VND,23.4,0.35 (1.52 %),23.05,23.0,23.45,22.75,22107700,511.46 TỶ,0,0,20/03/2024
TCT,26.9,0.40 (1.51 %),26.5,27.15,27.15,26.2,3100,0.08 TỶ,0,0,20/03/2024
HCD,10.15,0.15 (1.50 %),10.0,10.0,10.2,9.93,448300,4.5 TỶ,0,0,20/03/2024
PAN,23.9,0.35 (1.49 %),23.55,23.55,24.0,23.15,2035900,47.73 TỶ,0,0,20/03/2024
VTB,10.45,0.15 (1.46 %),10.3,10.3,10.45,10.0,2900,0.03 TỶ,0,0,20/03/2024
QCG,10.5,0.15 (1.45 %),10.35,10.1,10.5,9.8,923000,9.34 TỶ,0,0,20/03/2024
TCD,7.92,0.11 (1.41 %),7.81,7.84,8.04,7.82,1043300,8.25 TỶ,0,0,20/03/2024
PVT,28.9,0.40 (1.40 %),28.5,28.75,29.25,28.2,3545400,101.89 TỶ,0,0,20/03/2024
KPF,4.41,0.06 (1.38 %),4.35,4.35,4.45,4.31,366500,1.61 TỶ,300000,1350000000,20/03/2024
PGC,14.7,0.20 (1.38 %),14.5,14.5,15.0,14.5,8100,0.12 TỶ,0,0,20/03/2024
SHI,14.8,0.20 (1.37 %),14.6,14.4,14.8,14.15,198300,2.86 TỶ,0,0,20/03/2024
DXG,18.75,0.25 (1.35 %),18.5,18.6,18.8,18.35,12371300,229.77 TỶ,320000,5817250000,20/03/2024
TIP,26.3,0.35 (1.35 %),25.95,25.95,26.4,25.7,509200,13.24 TỶ,0,0,20/03/2024
SHB,11.35,0.15 (1.34 %),11.2,11.2,11.45,11.1,23446700,264.93 TỶ,2172600,24184300000,20/03/2024
POW,11.4,0.15 (1.33 %),11.25,11.3,11.45,11.25,5377000,61.02 TỶ,163400,1853040000,20/03/2024
DBC,31.0,0.40 (1.31 %),30.6,30.7,31.3,30.4,10101400,310.85 TỶ,0,0,20/03/2024
HBC,8.55,0.11 (1.30 %),8.44,8.5,8.55,8.4,1079100,9.14 TỶ,0,0,20/03/2024
GMD,78.0,1.00 (1.30 %),77.0,77.0,78.6,76.3,2051700,159.22 TỶ,0,0,20/03/2024
IJC,15.6,0.20 (1.30 %),15.4,15.35,15.7,15.2,5059900,78.24 TỶ,0,0,20/03/2024
BMI,23.7,0.30 (1.28 %),23.4,23.35,23.7,23.35,80500,1.89 TỶ,400000,9960000000,20/03/2024
APH,8.01,0.10 (1.26 %),7.91,8.04,8.04,7.93,398600,3.18 TỶ,0,0,20/03/2024
IDI,12.4,0.15 (1.22 %),12.25,12.25,12.5,12.1,2539600,31.15 TỶ,0,0,20/03/2024
YBM,9.11,0.11 (1.22 %),9.0,9.11,9.11,9.1,1700,0.02 TỶ,0,0,20/03/2024
ANV,34.0,0.40 (1.19 %),33.6,33.9,34.2,33.55,1385900,46.96 TỶ,0,0,20/03/2024
IMP,68.3,0.80 (1.19 %),67.5,67.5,69.0,67.5,56900,3.89 TỶ,0,0,20/03/2024
TCL,38.45,0.45 (1.18 %),38.0,38.0,38.5,37.0,53100,2.02 TỶ,0,0,20/03/2024
EVG,6.0,0.07 (1.18 %),5.93,5.92,6.01,5.81,2194400,12.98 TỶ,0,0,20/03/2024
ACC,13.0,0.15 (1.17 %),12.85,12.9,13.0,12.85,66000,0.85 TỶ,0,0,20/03/2024
HHS,8.8,0.10 (1.15 %),8.7,8.62,8.83,8.62,2228600,19.47 TỶ,0,0,20/03/2024
MIG,17.85,0.20 (1.13 %),17.65,17.8,17.95,17.65,170100,3.02 TỶ,0,0,20/03/2024
HDB,22.6,0.25 (1.12 %),22.35,22.4,22.8,21.8,6221500,138.32 TỶ,146800,3060780000,20/03/2024
NHH,18.2,0.20 (1.11 %),18.0,18.05,18.25,17.75,1091600,19.66 TỶ,0,0,20/03/2024
DVP,74.8,0.80 (1.08 %),74.0,74.5,74.9,74.0,27900,2.08 TỶ,0,0,20/03/2024
NSC,75.3,0.80 (1.07 %),74.5,74.5,75.3,74.5,300,0.02 TỶ,0,0,20/03/2024
ABS,5.74,0.06 (1.06 %),5.68,5.74,5.74,5.68,313400,1.79 TỶ,0,0,20/03/2024
DCM,34.35,0.35 (1.03 %),34.0,34.2,34.6,33.8,3043300,104.14 TỶ,0,0,20/03/2024
TVS,24.6,0.25 (1.03 %),24.35,24.35,24.8,24.15,128200,3.15 TỶ,920000,22402000000,20/03/2024
VFG,59.8,0.60 (1.01 %),59.2,59.3,59.8,58.0,22300,1.31 TỶ,0,0,20/03/2024
HAX,15.0,0.15 (1.01 %),14.85,15.15,15.15,14.85,420200,6.29 TỶ,0,0,20/03/2024
ITA,6.02,0.06 (1.01 %),5.96,5.96,6.03,5.92,2457600,14.67 TỶ,0,0,20/03/2024
DPM,35.15,0.35 (1.01 %),34.8,34.85,35.15,34.75,1419500,49.59 TỶ,0,0,20/03/2024
BFC,30.3,0.30 (1.00 %),30.0,29.85,30.7,29.85,198300,6.03 TỶ,0,0,20/03/2024
FTS,60.6,0.60 (1.00 %),60.0,60.4,60.9,59.1,1560500,93.77 TỶ,0,0,20/03/2024
YEG,10.6,0.10 (0.95 %),10.5,10.5,10.75,10.35,2506000,26.38 TỶ,0,0,20/03/2024
SBG,16.1,0.15 (0.94 %),15.95,15.8,16.1,15.8,168800,2.69 TỶ,0,0,20/03/2024
CTR,119.1,1.10 (0.93 %),118.0,117.6,121.0,115.0,608100,72.12 TỶ,0,0,20/03/2024
BCM,65.0,0.60 (0.93 %),64.4,64.4,65.3,63.8,798600,51.54 TỶ,0,0,20/03/2024
HU1,5.5,0.05 (0.92 %),5.45,5.7,5.83,5.5,74200,0.42 TỶ,0,0,20/03/2024
CMG,40.05,0.35 (0.88 %),39.7,39.8,40.05,39.2,139300,5.52 TỶ,61000,2421700000,20/03/2024
HDG,29.1,0.25 (0.87 %),28.85,29.0,29.2,28.6,2453400,70.89 TỶ,0,0,20/03/2024
VOS,11.7,0.10 (0.86 %),11.6,11.7,11.7,11.55,1108000,12.89 TỶ,0,0,20/03/2024
LSS,11.8,0.10 (0.85 %),11.7,11.8,11.8,11.6,334600,3.91 TỶ,0,0,20/03/2024
TSC,3.63,0.03 (0.83 %),3.6,3.6,3.63,3.58,362400,1.31 TỶ,0,0,20/03/2024
FIT,4.87,0.04 (0.83 %),4.83,4.83,4.88,4.8,895000,4.33 TỶ,0,0,20/03/2024
KSB,25.65,0.20 (0.79 %),25.45,25.5,25.65,25.25,1937400,49.27 TỶ,0,0,20/03/2024
UIC,38.7,0.30 (0.78 %),38.4,38.0,38.7,38.0,1100,0.04 TỶ,0,0,20/03/2024
GVR,32.8,0.25 (0.77 %),32.55,32.65,33.0,32.2,4024600,131.22 TỶ,0,0,20/03/2024
AAT,5.25,0.04 (0.77 %),5.21,5.21,5.29,5.21,47900,0.25 TỶ,0,0,20/03/2024
DRL,66.0,0.50 (0.76 %),65.5,66.0,66.0,65.8,3300,0.22 TỶ,0,0,20/03/2024
VCB,93.2,0.70 (0.76 %),92.5,92.5,94.1,92.5,897700,83.82 TỶ,73200,6552350000,20/03/2024
C47,6.7,0.05 (0.75 %),6.65,6.65,6.74,6.65,52600,0.35 TỶ,0,0,20/03/2024
HVN,13.45,0.10 (0.75 %),13.35,13.4,13.6,13.35,525200,7.04 TỶ,1159000,15286350000,20/03/2024
PTL,4.05,0.03 (0.75 %),4.02,4.02,4.08,4.0,389900,1.56 TỶ,0,0,20/03/2024
SZL,40.9,0.30 (0.74 %),40.6,40.6,40.9,40.6,20000,0.81 TỶ,0,0,20/03/2024
GDT,27.4,0.20 (0.74 %),27.2,27.3,27.4,27.05,27300,0.74 TỶ,0,0,20/03/2024
TNI,2.78,0.02 (0.72 %),2.76,2.8,2.83,2.78,98000,0.27 TỶ,0,0,20/03/2024
BIC,28.95,0.20 (0.70 %),28.75,28.45,28.95,28.3,25900,0.74 TỶ,0,0,20/03/2024
HSG,22.35,0.15 (0.68 %),22.2,22.35,22.45,22.1,6390100,142.24 TỶ,0,0,20/03/2024
HPG,30.0,0.20 (0.67 %),29.8,29.85,30.1,29.75,12971200,387.95 TỶ,319500,8924175000,20/03/2024
HHV,15.15,0.10 (0.66 %),15.05,15.05,15.15,14.95,5989500,90.13 TỶ,0,0,20/03/2024
OPC,23.3,0.15 (0.65 %),23.15,23.4,23.5,23.2,1200,0.03 TỶ,0,0,20/03/2024
VAF,16.0,0.10 (0.63 %),15.9,14.9,16.05,14.9,1200,0.02 TỶ,0,0,20/03/2024
FMC,49.1,0.30 (0.61 %),48.8,48.8,49.35,48.7,45200,2.21 TỶ,0,0,20/03/2024
SHP,33.65,0.20 (0.60 %),33.45,33.5,33.65,33.45,1400,0.05 TỶ,0,0,20/03/2024
BVH,42.25,0.25 (0.60 %),42.0,42.05,42.4,41.8,280700,11.83 TỶ,0,0,20/03/2024
CRE,8.7,0.05 (0.58 %),8.65,8.65,8.76,8.6,344900,2.99 TỶ,0,0,20/03/2024
TCM,45.95,0.25 (0.55 %),45.7,45.7,46.2,45.05,2195700,100.29 TỶ,0,0,20/03/2024
BMP,110.6,0.60 (0.55 %),110.0,109.5,111.2,109.0,167300,18.39 TỶ,0,0,20/03/2024
DSN,56.5,0.30 (0.53 %),56.2,56.2,56.5,56.0,19200,1.08 TỶ,0,0,20/03/2024
PSH,7.56,0.04 (0.53 %),7.52,7.47,7.67,7.47,317000,2.4 TỶ,0,0,20/03/2024
VDP,39.2,0.20 (0.51 %),39.0,39.0,39.2,39.0,1400,0.05 TỶ,0,0,20/03/2024
CLC,39.5,0.20 (0.51 %),39.3,39.35,40.9,39.35,5000,0.2 TỶ,0,0,20/03/2024
APC,7.9,0.04 (0.51 %),7.86,7.97,7.97,7.9,1000,0.01 TỶ,0,0,20/03/2024
CHP,29.65,0.15 (0.51 %),29.5,29.7,30.0,29.35,2400,0.07 TỶ,0,0,20/03/2024
VNE,6.19,0.03 (0.49 %),6.16,6.21,6.22,6.17,136900,0.85 TỶ,0,0,20/03/2024
REE,62.1,0.30 (0.49 %),61.8,61.9,62.3,61.1,822400,50.68 TỶ,270000,17820000000,20/03/2024
ITD,10.45,0.05 (0.48 %),10.4,10.45,10.45,10.05,39900,0.41 TỶ,0,0,20/03/2024
AAA,10.65,0.05 (0.47 %),10.6,10.6,10.7,10.55,1940000,20.61 TỶ,0,0,20/03/2024
MSH,43.2,0.20 (0.47 %),43.0,43.3,43.3,42.5,59400,2.55 TỶ,0,0,20/03/2024
DRC,32.65,0.15 (0.46 %),32.5,32.35,32.65,31.6,1488900,47.66 TỶ,0,0,20/03/2024
VSC,21.9,0.10 (0.46 %),21.8,22.1,22.15,21.8,2004000,43.97 TỶ,2779000,61138000000,20/03/2024
CMX,8.79,0.04 (0.46 %),8.75,8.75,8.82,8.73,349700,3.07 TỶ,0,0,20/03/2024
DPG,44.0,0.20 (0.46 %),43.8,43.8,44.7,43.55,1144500,50.37 TỶ,0,0,20/03/2024
VIP,11.25,0.05 (0.45 %),11.2,11.1,11.25,11.05,95600,1.07 TỶ,0,0,20/03/2024
SSB,22.55,0.10 (0.45 %),22.45,22.3,22.55,22.15,1570600,35.09 TỶ,109300,2295300000,20/03/2024
HNA,22.6,0.10 (0.44 %),22.5,22.6,22.7,22.5,7700,0.17 TỶ,0,0,20/03/2024
ASM,11.45,0.05 (0.44 %),11.4,11.45,11.45,11.25,1800200,20.47 TỶ,0,0,20/03/2024
GSP,12.0,0.05 (0.42 %),11.95,12.05,12.1,11.9,102100,1.22 TỶ,0,0,20/03/2024
ICT,12.05,0.05 (0.42 %),12.0,12.1,12.15,11.9,56600,0.68 TỶ,0,0,20/03/2024
HMC,12.05,0.05 (0.42 %),12.0,12.0,12.05,12.0,9800,0.12 TỶ,0,0,20/03/2024
DHA,49.0,0.20 (0.41 %),48.8,49.15,49.2,48.55,72200,3.53 TỶ,0,0,20/03/2024
NTL,37.4,0.15 (0.40 %),37.25,37.25,37.45,36.7,906400,33.63 TỶ,0,0,20/03/2024
LCG,13.4,0.05 (0.37 %),13.35,13.35,13.55,13.15,4953800,66.27 TỶ,380000,5320000000,20/03/2024
HT1,13.4,0.05 (0.37 %),13.35,13.25,13.55,13.25,159400,2.13 TỶ,0,0,20/03/2024
PPC,13.5,0.05 (0.37 %),13.45,13.45,13.55,13.45,81700,1.1 TỶ,0,0,20/03/2024
LAF,13.75,0.05 (0.36 %),13.7,14.05,14.05,13.45,4300,0.06 TỶ,0,0,20/03/2024
CCL,8.74,0.03 (0.34 %),8.71,8.7,8.78,8.67,143400,1.25 TỶ,0,0,20/03/2024
HTL,15.05,0.05 (0.33 %),15.0,15.0,15.05,15.0,2000,0.03 TỶ,0,0,20/03/2024
HII,6.06,0.02 (0.33 %),6.04,6.02,6.07,6.0,66000,0.4 TỶ,0,0,20/03/2024
VPG,16.2,0.05 (0.31 %),16.15,16.15,16.25,16.05,456100,7.37 TỶ,0,0,20/03/2024
SAV,16.3,0.05 (0.31 %),16.25,16.15,16.3,15.6,80600,1.3 TỶ,0,0,20/03/2024
NVL,16.55,0.05 (0.30 %),16.5,16.5,16.65,16.35,12078500,199.59 TỶ,0,0,20/03/2024
TDP,33.9,0.10 (0.30 %),33.8,33.5,33.9,33.5,80100,2.69 TỶ,0,0,20/03/2024
VNM,68.0,0.20 (0.29 %),67.8,67.8,68.6,67.5,3546900,240.72 TỶ,110900,7479330000,20/03/2024
HTI,17.25,0.05 (0.29 %),17.2,17.25,17.25,17.15,2500,0.04 TỶ,0,0,20/03/2024
NNC,17.5,0.05 (0.29 %),17.45,17.4,17.5,17.3,20400,0.36 TỶ,0,0,20/03/2024
KMR,3.57,0.01 (0.28 %),3.56,3.54,3.57,3.53,139000,0.49 TỶ,0,0,20/03/2024
C32,18.25,0.05 (0.27 %),18.2,18.15,18.25,18.0,17500,0.32 TỶ,0,0,20/03/2024
BMC,18.95,0.05 (0.26 %),18.9,19.0,19.0,18.9,24100,0.46 TỶ,0,0,20/03/2024
ASG,21.55,0.05 (0.23 %),21.5,21.8,21.8,20.35,1000,0.02 TỶ,0,0,20/03/2024
TTF,4.51,0.01 (0.22 %),4.5,4.5,4.55,4.48,1044600,4.7 TỶ,0,0,20/03/2024
FCM,4.55,0.01 (0.22 %),4.54,4.55,4.55,4.48,57700,0.26 TỶ,0,0,20/03/2024
VCA,9.12,0.02 (0.22 %),9.1,9.1,9.12,9.1,1100,0.01 TỶ,0,0,20/03/2024
DCL,24.2,0.05 (0.21 %),24.15,24.5,24.5,24.1,37500,0.91 TỶ,0,0,20/03/2024
FRT,150.0,0.30 (0.20 %),149.7,148.9,150.3,146.0,419500,62.19 TỶ,0,0,20/03/2024
VJC,101.2,0.20 (0.20 %),101.0,101.5,102.0,100.1,690000,69.56 TỶ,20100,1907490000,20/03/2024
BAF,28.15,0.05 (0.18 %),28.1,28.05,28.25,27.55,3667400,102.31 TỶ,0,0,20/03/2024
CSV,57.1,0.10 (0.18 %),57.0,57.5,57.5,56.4,498200,28.33 TỶ,0,0,20/03/2024
PDR,28.75,0.05 (0.17 %),28.7,28.7,29.0,28.35,9299600,266.85 TỶ,0,0,20/03/2024
HSL,5.84,0.01 (0.17 %),5.83,5.83,5.95,5.79,143200,0.84 TỶ,0,0,20/03/2024
VID,6.0,0.01 (0.17 %),5.99,5.7,6.0,5.7,44200,0.26 TỶ,0,0,20/03/2024
ILB,31.65,0.05 (0.16 %),31.6,31.7,31.7,31.65,600,0.02 TỶ,0,0,20/03/2024
SMB,36.95,0.05 (0.14 %),36.9,36.9,37.0,36.9,2000,0.07 TỶ,0,0,20/03/2024
KOS,39.35,0.05 (0.13 %),39.3,39.3,39.6,39.3,370800,14.6 TỶ,738400,30252800000,20/03/2024
KHP,9.85,0.01 (0.10 %),9.84,9.85,9.86,9.83,145100,1.43 TỶ,0,0,20/03/2024
BHN,38.9,0.00 (0.00 %),38.9,38.9,38.9,38.9,0,0 TỶ,0,0,20/03/2024
HAS,6.99,0.00 (0.00 %),6.99,6.98,6.99,6.98,5700,0.04 TỶ,0,0,20/03/2024
HID,2.91,0.00 (0.00 %),2.91,2.91,2.91,2.9,85900,0.25 TỶ,0,0,20/03/2024
TDC,9.2,0.00 (0.00 %),9.2,9.21,9.3,9.1,139200,1.27 TỶ,0,0,20/03/2024
GEG,13.05,0.00 (0.00 %),13.05,13.1,13.1,13.0,298300,3.89 TỶ,0,0,20/03/2024
SAB,56.9,0.00 (0.00 %),56.9,57.0,57.1,56.4,739800,42 TỶ,120800,6975600000,20/03/2024
VSI,17.8,0.00 (0.00 %),17.8,17.8,17.8,17.8,1900,0.03 TỶ,0,0,20/03/2024
SC5,20.5,0.00 (0.00 %),20.5,20.5,20.5,20.5,0,0 TỶ,0,0,20/03/2024
RDP,8.05,0.00 (0.00 %),8.05,8.05,8.05,7.9,260500,2.09 TỶ,0,0,20/03/2024
THG,41.0,0.00 (0.00 %),41.0,40.75,41.0,40.5,17300,0.7 TỶ,0,0,20/03/2024
BCE,5.8,0.00 (0.00 %),5.8,5.75,5.89,5.75,17500,0.1 TỶ,0,0,20/03/2024
TIX,36.5,0.00 (0.00 %),36.5,36.5,36.5,36.5,0,0 TỶ,0,0,20/03/2024
PVP,13.8,0.00 (0.00 %),13.8,13.8,13.8,13.7,1062500,14.63 TỶ,0,0,20/03/2024
TLD,5.23,0.00 (0.00 %),5.23,5.24,5.24,5.2,74900,0.39 TỶ,0,0,20/03/2024
S4A,38.9,0.00 (0.00 %),38.9,38.9,38.9,38.9,0,0 TỶ,0,0,20/03/2024
