STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
STB,30.85,0.60 (1.98 %),30.25,30.3,30.85,30.15,16466100,500.8 TỶ,0,0,13/03/2024
TCB,42.0,0.80 (1.94 %),41.2,41.2,42.0,40.95,7892700,327.71 TỶ,0,0,13/03/2024
SRC,29.0,0.55 (1.93 %),28.45,28.95,29.0,28.95,1000,0.03 TỶ,0,0,13/03/2024
VIC,45.0,0.85 (1.93 %),44.15,44.25,45.0,44.1,2238600,99.44 TỶ,0,0,13/03/2024
BCM,69.2,1.30 (1.91 %),67.9,68.1,69.7,68.0,1393800,95.78 TỶ,0,0,13/03/2024
CTG,35.15,0.65 (1.88 %),34.5,34.6,35.15,34.2,6141800,212.71 TỶ,0,0,13/03/2024
VCG,24.4,0.45 (1.88 %),23.95,24.1,24.45,23.9,5587700,135.16 TỶ,0,0,13/03/2024
RDP,8.15,0.15 (1.88 %),8.0,8.0,8.25,7.97,797600,6.45 TỶ,0,0,13/03/2024
DC4,10.9,0.20 (1.87 %),10.7,10.6,10.95,10.45,197500,2.11 TỶ,0,0,13/03/2024
AAA,10.9,0.20 (1.87 %),10.7,10.7,10.9,10.7,2426900,26.26 TỶ,0,0,13/03/2024
PTC,6.03,0.11 (1.86 %),5.92,5.92,6.08,5.9,62900,0.38 TỶ,0,0,13/03/2024
VSC,22.05,0.40 (1.85 %),21.65,21.75,22.1,21.55,4129000,90.5 TỶ,0,0,13/03/2024
IMP,66.2,1.20 (1.85 %),65.0,64.8,66.3,64.8,28700,1.88 TỶ,0,0,13/03/2024
HDC,30.55,0.55 (1.83 %),30.0,30.05,30.7,29.9,2677300,81.23 TỶ,0,0,13/03/2024
AGG,22.5,0.40 (1.81 %),22.1,22.1,22.5,21.5,1182300,25.85 TỶ,0,0,13/03/2024
PAC,31.45,0.55 (1.78 %),30.9,30.05,31.6,30.05,55000,1.72 TỶ,0,0,13/03/2024
EVE,14.3,0.25 (1.78 %),14.05,14.1,14.35,14.05,148200,2.11 TỶ,0,0,13/03/2024
ASM,11.45,0.20 (1.78 %),11.25,11.3,11.65,11.3,2906200,33.3 TỶ,0,0,13/03/2024
HBC,8.65,0.15 (1.76 %),8.5,8.55,8.77,8.5,1311800,11.35 TỶ,0,0,13/03/2024
DLG,2.33,0.04 (1.75 %),2.29,2.29,2.33,2.28,2260700,5.2 TỶ,0,0,13/03/2024
HAX,14.6,0.25 (1.74 %),14.35,14.45,14.6,14.3,439300,6.35 TỶ,0,0,13/03/2024
VPH,7.6,0.13 (1.74 %),7.47,7.47,7.62,7.35,150300,1.13 TỶ,0,0,13/03/2024
LSS,11.7,0.20 (1.74 %),11.5,11.6,11.8,11.5,489900,5.69 TỶ,0,0,13/03/2024
MSB,14.95,0.25 (1.70 %),14.7,14.75,15.0,14.65,6676800,98.64 TỶ,0,0,13/03/2024
PVT,27.0,0.45 (1.69 %),26.55,26.75,27.0,26.55,3003900,80.71 TỶ,0,0,13/03/2024
VCB,96.0,1.60 (1.69 %),94.4,94.9,96.5,94.3,3124500,299.07 TỶ,0,0,13/03/2024
SCR,7.26,0.12 (1.68 %),7.14,7.2,7.26,7.16,1531800,11.04 TỶ,0,0,13/03/2024
ELC,24.25,0.40 (1.68 %),23.85,24.2,24.95,23.95,3119000,76.11 TỶ,0,0,13/03/2024
FIT,4.86,0.08 (1.67 %),4.78,4.78,4.87,4.78,914500,4.41 TỶ,0,0,13/03/2024
DRC,34.0,0.55 (1.64 %),33.45,33.45,34.7,32.55,4750000,157.83 TỶ,0,0,13/03/2024
CCL,8.94,0.14 (1.59 %),8.8,8.8,9.0,8.8,149300,1.33 TỶ,0,0,13/03/2024
BTT,32.0,0.50 (1.59 %),31.5,32.7,32.7,32.0,400,0.01 TỶ,0,0,13/03/2024
HHS,8.33,0.13 (1.59 %),8.2,8.2,8.4,8.19,1663600,13.79 TỶ,0,0,13/03/2024
VNG,9.14,0.14 (1.56 %),9.0,9.0,9.14,8.99,4400,0.04 TỶ,0,0,13/03/2024
HT1,13.25,0.20 (1.53 %),13.05,13.15,13.25,13.05,272400,3.58 TỶ,0,0,13/03/2024
CTR,119.6,1.70 (1.44 %),117.9,120.0,123.0,117.7,504400,60.43 TỶ,0,0,13/03/2024
DHG,112.8,1.60 (1.44 %),111.2,111.3,113.3,111.3,30300,3.41 TỶ,0,0,13/03/2024
FMC,49.6,0.70 (1.43 %),48.9,49.05,50.1,49.0,178800,8.85 TỶ,0,0,13/03/2024
GAS,79.0,1.10 (1.41 %),77.9,78.4,79.2,78.0,1230900,96.71 TỶ,0,0,13/03/2024
GMH,10.8,0.15 (1.41 %),10.65,10.6,10.8,10.6,69800,0.75 TỶ,0,0,13/03/2024
SAM,6.49,0.09 (1.41 %),6.4,6.4,6.55,6.4,334600,2.16 TỶ,0,0,13/03/2024
QBS,2.19,0.03 (1.39 %),2.16,2.17,2.22,2.16,331400,0.72 TỶ,0,0,13/03/2024
KSB,25.65,0.35 (1.38 %),25.3,25.7,25.7,25.3,1708600,43.64 TỶ,0,0,13/03/2024
BVH,44.0,0.60 (1.38 %),43.4,43.45,44.0,43.25,579300,25.19 TỶ,0,0,13/03/2024
SFI,37.5,0.50 (1.35 %),37.0,37.5,37.6,37.1,37200,1.39 TỶ,0,0,13/03/2024
SKG,15.05,0.20 (1.35 %),14.85,14.9,15.05,14.8,381200,5.69 TỶ,0,0,13/03/2024
POM,5.35,0.07 (1.33 %),5.28,5.25,5.38,5.24,1588700,8.41 TỶ,0,0,13/03/2024
HHV,15.3,0.20 (1.32 %),15.1,15.3,15.3,15.15,4818500,73.36 TỶ,0,0,13/03/2024
TTF,4.63,0.06 (1.31 %),4.57,4.58,4.66,4.54,1946700,8.93 TỶ,0,0,13/03/2024
CTI,15.75,0.20 (1.29 %),15.55,15.6,15.8,15.5,415100,6.52 TỶ,0,0,13/03/2024
RAL,128.0,1.60 (1.27 %),126.4,128.0,128.5,126.5,22700,2.9 TỶ,0,0,13/03/2024
HAH,44.2,0.55 (1.26 %),43.65,43.9,44.9,43.45,3417500,150.58 TỶ,0,0,13/03/2024
TIP,28.15,0.35 (1.26 %),27.8,28.2,28.6,27.95,1014900,28.58 TỶ,0,0,13/03/2024
NAV,16.1,0.20 (1.26 %),15.9,16.05,16.1,16.05,300,0 TỶ,0,0,13/03/2024
HAP,4.89,0.06 (1.24 %),4.83,4.81,4.89,4.77,187600,0.9 TỶ,0,0,13/03/2024
TDH,4.11,0.05 (1.23 %),4.06,4.06,4.12,4.05,196900,0.8 TỶ,0,0,13/03/2024
AST,57.7,0.70 (1.23 %),57.0,57.7,57.9,56.6,6000,0.34 TỶ,0,0,13/03/2024
TDC,9.11,0.11 (1.22 %),9.0,9.0,9.11,8.99,184000,1.67 TỶ,0,0,13/03/2024
HNG,4.24,0.05 (1.19 %),4.19,4.19,4.28,4.17,3199300,13.52 TỶ,0,0,13/03/2024
HAR,4.26,0.05 (1.19 %),4.21,4.22,4.28,4.22,418500,1.78 TỶ,0,0,13/03/2024
HTV,9.39,0.11 (1.19 %),9.28,9.5,9.5,9.2,15900,0.15 TỶ,0,0,13/03/2024
HSL,6.04,0.07 (1.17 %),5.97,5.98,6.05,5.95,170900,1.02 TỶ,0,0,13/03/2024
EVF,17.3,0.20 (1.17 %),17.1,17.25,17.4,17.0,10718200,183.94 TỶ,0,0,13/03/2024
DXS,6.98,0.08 (1.16 %),6.9,6.9,7.0,6.9,1054400,7.32 TỶ,0,0,13/03/2024
GEG,13.1,0.15 (1.16 %),12.95,13.0,13.1,12.9,533200,6.91 TỶ,0,0,13/03/2024
BID,52.6,0.60 (1.15 %),52.0,52.2,52.6,51.8,1398100,72.99 TỶ,0,0,13/03/2024
VNM,70.8,0.80 (1.14 %),70.0,70.1,70.9,70.0,5646500,397.97 TỶ,0,0,13/03/2024
JVC,3.6,0.04 (1.12 %),3.56,3.56,3.64,3.56,306500,1.1 TỶ,0,0,13/03/2024
CMV,9.1,0.10 (1.11 %),9.0,9.1,9.1,9.1,400,0 TỶ,0,0,13/03/2024
TNT,5.47,0.06 (1.11 %),5.41,5.43,5.55,5.43,304700,1.67 TỶ,0,0,13/03/2024
SJS,75.5,0.80 (1.07 %),74.7,74.7,75.5,73.9,254800,19.08 TỶ,0,0,13/03/2024
PSH,7.68,0.08 (1.05 %),7.6,7.6,7.7,7.6,367400,2.81 TỶ,0,0,13/03/2024
PGC,14.55,0.15 (1.04 %),14.4,14.4,14.7,14.4,13500,0.2 TỶ,0,0,13/03/2024
TDG,3.89,0.04 (1.04 %),3.85,3.85,3.9,3.81,97600,0.38 TỶ,0,0,13/03/2024
ABS,5.85,0.06 (1.04 %),5.79,5.79,5.85,5.75,549000,3.17 TỶ,0,0,13/03/2024
BCE,5.99,0.06 (1.01 %),5.93,6.0,6.0,5.93,24400,0.14 TỶ,0,0,13/03/2024
VNL,15.0,0.15 (1.01 %),14.85,14.9,15.0,14.8,30900,0.46 TỶ,0,0,13/03/2024
ITA,6.07,0.06 (1.00 %),6.01,6.07,6.09,6.02,2286500,13.84 TỶ,0,0,13/03/2024
STK,31.0,0.30 (0.98 %),30.7,31.15,31.3,30.4,64600,2 TỶ,0,0,13/03/2024
VCA,9.6,0.09 (0.95 %),9.51,9.8,9.8,9.6,400,0 TỶ,0,0,13/03/2024
DHM,9.62,0.09 (0.94 %),9.53,9.7,9.7,9.6,63900,0.62 TỶ,0,0,13/03/2024
AAT,5.35,0.05 (0.94 %),5.3,5.3,5.39,5.3,160300,0.86 TỶ,0,0,13/03/2024
EVG,5.43,0.05 (0.93 %),5.38,5.43,5.47,5.36,1331300,7.19 TỶ,0,0,13/03/2024
DRL,66.5,0.60 (0.91 %),65.9,65.4,66.9,65.4,4200,0.28 TỶ,0,0,13/03/2024
C47,6.75,0.06 (0.90 %),6.69,6.75,6.75,6.66,154600,1.04 TỶ,0,0,13/03/2024
SZC,45.3,0.40 (0.89 %),44.9,46.0,46.0,45.1,1434800,65.09 TỶ,0,0,13/03/2024
LPB,17.0,0.15 (0.89 %),16.85,17.0,17.05,16.8,3635300,61.59 TỶ,0,0,13/03/2024
POW,11.6,0.10 (0.87 %),11.5,11.5,11.65,11.5,4092200,47.36 TỶ,0,0,13/03/2024
HTI,17.4,0.15 (0.87 %),17.25,17.2,17.4,17.2,800,0.01 TỶ,0,0,13/03/2024
DRH,4.7,0.04 (0.86 %),4.66,4.68,4.75,4.66,657100,3.09 TỶ,0,0,13/03/2024
SAB,59.6,0.50 (0.85 %),59.1,59.3,59.6,58.6,1485900,87.83 TỶ,0,0,13/03/2024
GSP,12.0,0.10 (0.84 %),11.9,11.85,12.0,11.85,188000,2.24 TỶ,0,0,13/03/2024
HMC,12.0,0.10 (0.84 %),11.9,11.9,12.0,11.9,5100,0.06 TỶ,0,0,13/03/2024
KHG,6.08,0.05 (0.83 %),6.03,6.03,6.08,5.99,3848800,23.19 TỶ,0,0,13/03/2024
TSC,3.67,0.03 (0.82 %),3.64,3.64,3.67,3.64,670600,2.45 TỶ,0,0,13/03/2024
HII,6.14,0.05 (0.82 %),6.09,6.07,6.14,6.0,195200,1.18 TỶ,0,0,13/03/2024
CMX,8.92,0.07 (0.79 %),8.85,8.88,9.07,8.8,640300,5.73 TỶ,0,0,13/03/2024
HVN,13.7,0.10 (0.74 %),13.6,13.6,13.95,13.6,1012000,13.97 TỶ,0,0,13/03/2024
PPC,13.75,0.10 (0.73 %),13.65,13.75,13.75,13.55,162300,2.21 TỶ,0,0,13/03/2024
VFG,55.7,0.40 (0.72 %),55.3,55.9,56.3,55.4,24700,1.38 TỶ,0,0,13/03/2024
CRE,8.41,0.06 (0.72 %),8.35,8.35,8.51,8.33,545900,4.6 TỶ,0,0,13/03/2024
BRC,14.1,0.10 (0.71 %),14.0,14.3,14.3,14.1,1500,0.02 TỶ,0,0,13/03/2024
NSC,75.5,0.50 (0.67 %),75.0,75.0,75.5,75.0,800,0.06 TỶ,0,0,13/03/2024
HDB,23.1,0.15 (0.65 %),22.95,22.95,23.2,22.6,6348800,144.9 TỶ,0,0,13/03/2024
DQC,15.85,0.10 (0.63 %),15.75,15.9,15.9,15.6,51200,0.8 TỶ,0,0,13/03/2024
SCS,80.0,0.50 (0.63 %),79.5,79.5,80.0,79.5,160100,12.79 TỶ,0,0,13/03/2024
DCL,24.65,0.15 (0.61 %),24.5,24.5,24.9,24.4,41500,1.02 TỶ,0,0,13/03/2024
GDT,25.4,0.15 (0.59 %),25.25,24.95,25.4,24.95,49800,1.25 TỶ,0,0,13/03/2024
VHM,42.95,0.25 (0.59 %),42.7,42.8,43.0,42.5,7332900,313.13 TỶ,0,0,13/03/2024
NNC,17.5,0.10 (0.57 %),17.4,17.4,17.5,17.35,15200,0.27 TỶ,0,0,13/03/2024
D2D,37.05,0.20 (0.54 %),36.85,36.85,37.5,36.85,50400,1.87 TỶ,0,0,13/03/2024
UIC,37.4,0.20 (0.54 %),37.2,37.3,37.65,37.3,6800,0.25 TỶ,0,0,13/03/2024
BMC,19.4,0.10 (0.52 %),19.3,19.25,19.45,19.0,41600,0.8 TỶ,0,0,13/03/2024
VPI,58.5,0.30 (0.52 %),58.2,58.2,58.7,58.1,1120400,65.35 TỶ,0,0,13/03/2024
TYA,10.05,0.05 (0.50 %),10.0,10.0,10.05,10.0,600,0.01 TỶ,0,0,13/03/2024
PTL,4.03,0.02 (0.50 %),4.01,4.01,4.09,4.01,92300,0.37 TỶ,0,0,13/03/2024
TNA,6.06,0.03 (0.50 %),6.03,6.03,6.11,6.0,82000,0.49 TỶ,0,0,13/03/2024
VTO,10.6,0.05 (0.47 %),10.55,10.4,10.6,10.4,197500,2.08 TỶ,0,0,13/03/2024
THG,42.5,0.20 (0.47 %),42.3,42.7,42.7,42.25,100300,4.26 TỶ,0,0,13/03/2024
SBV,11.15,0.05 (0.45 %),11.1,11.15,11.15,10.95,10700,0.12 TỶ,0,0,13/03/2024
